nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Maurice Harkless,F,0 days 00:04:44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-16.0,False,False,-2.0
Bam Adebayo,F,0 days 00:25:01,12.0,6.0,4.0,1.0,1.0,5.0,7.0,71.4,0.0,0.0,0.0,2.0,2.0,100.0,0.0,6.0,5.0,2.0,-32.0,False,False,24.0
Meyers Leonard,C,0 days 00:02:02,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,False,False,1.0
Duncan Robinson,G,0 days 00:24:04,4.0,2.0,1.0,1.0,1.0,1.0,4.0,25.0,1.0,4.0,25.0,1.0,1.0,100.0,0.0,2.0,3.0,2.0,-30.0,False,False,9.0
Tyler Herro,G,0 days 00:33:09,23.0,3.0,7.0,1.0,0.0,9.0,16.0,56.3,3.0,8.0,37.5,2.0,3.0,66.7,0.0,3.0,1.0,2.0,-32.0,False,False,46.0
Goran Dragic,,0 days 00:10:39,2.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-10.0,False,False,0.0
Kelly Olynyk,,0 days 00:25:47,5.0,5.0,2.0,2.0,2.0,1.0,5.0,20.0,1.0,5.0,20.0,2.0,4.0,50.0,1.0,4.0,2.0,2.0,-28.0,False,False,20.0
Precious Achiuwa,,0 days 00:18:38,10.0,4.0,0.0,1.0,0.0,5.0,8.0,62.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,-15.0,False,False,17.0
Avery Bradley,,0 days 00:24:19,14.0,2.0,1.0,1.0,0.0,5.0,9.0,55.6,4.0,6.0,66.7,0.0,0.0,0.0,0.0,2.0,1.0,3.0,-22.0,False,False,24.0
KZ Okpala,,0 days 00:27:26,3.0,4.0,0.0,1.0,0.0,1.0,4.0,25.0,0.0,3.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,1.0,-5.0,False,False,11.0
Kendrick Nunn,,0 days 00:31:48,15.0,3.0,6.0,1.0,1.0,6.0,17.0,35.3,1.0,6.0,16.7,2.0,2.0,100.0,1.0,2.0,1.0,0.0,-28.0,False,False,28.0
Max Strus,,0 days 00:12:00,7.0,0.0,1.0,0.0,0.0,3.0,5.0,60.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,False,False,12.0
Chris Silva,,0 days 00:05:21,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,1.0,2.0,0.0,False,False,4.0
Udonis Haslem,,,,,,,,,,,,,,,,,,,,,,True,False,
Andre Iguodala,,,,,,,,,,,,,,,,,,,,,,True,False,
