nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Jayson Tatum,F,0 days 00:40:27,27.0,11.0,4.0,3.0,0.0,9.0,17.0,52.9,1.0,3.0,33.3,8.0,10.0,80.0,0.0,11.0,4.0,1.0,19.0,False,False,55.0
Tristan Thompson,F,0 days 00:27:48,14.0,10.0,1.0,0.0,0.0,5.0,7.0,71.4,0.0,0.0,0.0,4.0,4.0,100.0,7.0,3.0,1.0,4.0,4.0,False,False,31.0
Daniel Theis,C,0 days 00:23:22,4.0,4.0,1.0,0.0,1.0,2.0,8.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,-8.0,False,False,7.0
Jaylen Brown,G,0 days 00:34:22,20.0,2.0,2.0,4.0,0.0,7.0,13.0,53.8,1.0,2.0,50.0,5.0,10.0,50.0,0.0,2.0,1.0,2.0,-1.0,False,False,40.0
Marcus Smart,G,0 days 00:32:44,17.0,1.0,5.0,1.0,1.0,3.0,10.0,30.0,3.0,6.0,50.0,8.0,10.0,80.0,1.0,0.0,0.0,1.0,-4.0,False,False,37.0
Javonte Green,,0 days 00:21:59,7.0,3.0,1.0,0.0,0.0,3.0,5.0,60.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,False,False,14.0
Jeff Teague,,0 days 00:19:06,6.0,2.0,2.0,1.0,1.0,2.0,7.0,28.6,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,1.0,3.0,9.0,False,False,11.0
Robert Williams III,,0 days 00:11:48,8.0,5.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,10.0,False,False,16.0
Payton Pritchard,,0 days 00:27:09,10.0,5.0,5.0,1.0,0.0,4.0,8.0,50.0,0.0,2.0,0.0,2.0,3.0,66.7,0.0,5.0,3.0,1.0,3.0,False,False,23.0
Grant Williams,,0 days 00:05:13,3.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-10.0,False,False,4.0
Carsen Edwards,,,,,,,,,,,,,,,,,,,,,,True,False,
Aaron Nesmith,,,,,,,,,,,,,,,,,,,,,,True,False,
Semi Ojeleye,,,,,,,,,,,,,,,,,,,,,,True,False,
Tremont Waters,,,,,,,,,,,,,,,,,,,,,,True,False,
