nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Julius Randle,F,0 days 00:44:08,28.0,12.0,11.0,1.0,0.0,9.0,16.0,56.3,4.0,4.0,100.0,6.0,10.0,60.0,1.0,11.0,9.0,4.0,3.0,False,False,59.0
Reggie Bullock,F,0 days 00:41:59,17.0,7.0,0.0,1.0,1.0,6.0,13.0,46.2,5.0,9.0,55.6,0.0,0.0,0.0,1.0,6.0,3.0,3.0,4.0,False,False,31.0
Mitchell Robinson,C,0 days 00:32:34,9.0,10.0,0.0,1.0,2.0,4.0,9.0,44.4,0.0,0.0,0.0,1.0,2.0,50.0,4.0,6.0,1.0,4.0,8.0,False,False,22.0
RJ Barrett,G,0 days 00:39:45,12.0,7.0,2.0,2.0,0.0,4.0,15.0,26.7,0.0,3.0,0.0,4.0,4.0,100.0,1.0,6.0,2.0,2.0,1.0,False,False,21.0
Elfrid Payton,G,0 days 00:36:34,14.0,8.0,7.0,0.0,0.0,6.0,15.0,40.0,2.0,4.0,50.0,0.0,2.0,0.0,3.0,5.0,5.0,2.0,11.0,False,False,27.0
Kevin Knox II,,0 days 00:16:21,6.0,1.0,0.0,0.0,0.0,2.0,3.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,14.0,False,False,9.0
Nerlens Noel,,0 days 00:16:26,4.0,7.0,0.0,2.0,3.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100.0,3.0,4.0,3.0,1.0,1.0,False,False,14.0
Frank Ntilikina,,0 days 00:16:12,5.0,3.0,3.0,2.0,0.0,2.0,5.0,40.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,False,False,15.0
Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,,True,False,
Jared Harper,,,,,,,,,,,,,,,,,,,,,,True,False,
Theo Pinson,,,,,,,,,,,,,,,,,,,,,,True,False,
Alec Burks,,,,,,,,,,,,,,,,,,,,,,True,True,
