nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Dwayne Bacon,F,0 days 00:23:06,18.0,8.0,0.0,0.0,0.0,9.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,13.0,False,False,34.0
Aaron Gordon,F,0 days 00:22:10,12.0,5.0,2.0,1.0,1.0,5.0,10.0,50.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,5.0,3.0,2.0,1.0,False,False,23.0
Nikola Vucevic,C,0 days 00:34:25,28.0,10.0,5.0,1.0,0.0,12.0,18.0,66.7,3.0,4.0,75.0,1.0,1.0,100.0,3.0,7.0,1.0,0.0,11.0,False,False,54.0
Evan Fournier,G,0 days 00:32:44,14.0,1.0,2.0,2.0,0.0,5.0,11.0,45.5,2.0,6.0,33.3,2.0,2.0,100.0,0.0,1.0,4.0,4.0,12.0,False,False,22.0
Markelle Fultz,G,0 days 00:32:40,11.0,4.0,10.0,1.0,0.0,4.0,16.0,25.0,1.0,2.0,50.0,2.0,2.0,100.0,3.0,1.0,0.0,3.0,9.0,False,False,22.0
Chuma Okeke,,0 days 00:18:39,3.0,3.0,1.0,2.0,1.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,0.0,8.0,False,False,12.0
Terrence Ross,,0 days 00:25:54,14.0,1.0,1.0,1.0,0.0,7.0,13.0,53.8,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.0,False,False,23.0
Michael Carter-Williams,,0 days 00:24:27,4.0,8.0,2.0,1.0,0.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,5.0,1.0,False,False,12.0
Khem Birch,,0 days 00:14:35,7.0,2.0,0.0,2.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,4.0,0.0,False,False,13.0
Cole Anthony,,0 days 00:16:20,7.0,4.0,3.0,1.0,0.0,1.0,5.0,20.0,1.0,2.0,50.0,4.0,4.0,100.0,1.0,3.0,0.0,2.0,2.0,False,False,18.0
Mo Bamba,,,,,,,,,,,,,,,,,,,,,,True,False,
Jordan Bone,,,,,,,,,,,,,,,,,,,,,,True,False,
Gary Clark,,,,,,,,,,,,,,,,,,,,,,True,False,
Karim Mane,,,,,,,,,,,,,,,,,,,,,,True,False,
