nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Andrew Wiggins,F,0 days 00:38:03,27.0,7.0,3.0,1.0,3.0,9.0,19.0,47.4,5.0,8.0,62.5,4.0,4.0,100.0,1.0,6.0,2.0,3.0,19.0,False,False,50.0
Juan Toscano-Anderson,F,0 days 00:24:55,5.0,3.0,4.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,3.0,3.0,4.0,15.0,False,False,15.0
James Wiseman,C,0 days 00:22:44,6.0,6.0,1.0,0.0,2.0,3.0,9.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,23.0,False,False,12.0
Kelly Oubre Jr.,G,0 days 00:29:01,14.0,5.0,0.0,2.0,2.0,6.0,10.0,60.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,5.0,2.0,2.0,8.0,False,False,30.0
Stephen Curry,G,0 days 00:35:49,31.0,5.0,6.0,2.0,0.0,9.0,17.0,52.9,5.0,9.0,55.6,8.0,8.0,100.0,0.0,5.0,8.0,5.0,3.0,False,False,54.0
Kevon Looney,,0 days 00:22:49,2.0,5.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,5.0,0.0,1.0,-10.0,False,False,13.0
Eric Paschall,,0 days 00:13:28,10.0,2.0,1.0,0.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,2.0,0.0,3.0,-3.0,False,False,21.0
Mychal Mulder,,0 days 00:11:59,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,50.0,0.0,1.0,1.0,2.0,-14.0,False,False,6.0
Damion Lee,,0 days 00:19:58,8.0,3.0,0.0,1.0,0.0,3.0,6.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,False,False,17.0
Jordan Poole,,0 days 00:10:34,2.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-4.0,False,False,3.0
Brad Wanamaker,,0 days 00:18:37,9.0,2.0,2.0,0.0,1.0,2.0,5.0,40.0,0.0,2.0,0.0,5.0,7.0,71.4,0.0,2.0,0.0,1.0,4.0,False,False,22.0
Kent Bazemore,,,,,,,,,,,,,,,,,,,,,,True,False,
