nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
OG Anunoby,F,0 days 00:36:07,20.0,6.0,2.0,5.0,1.0,7.0,11.0,63.6,4.0,7.0,57.1,2.0,2.0,100.0,2.0,4.0,1.0,3.0,5.0,False,False,45.0
Pascal Siakam,F,0 days 00:35:46,20.0,6.0,0.0,2.0,1.0,8.0,23.0,34.8,4.0,9.0,44.4,0.0,0.0,0.0,1.0,5.0,2.0,6.0,-14.0,False,False,29.0
Aron Baynes,C,0 days 00:22:16,2.0,6.0,1.0,0.0,0.0,1.0,8.0,12.5,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,-13.0,False,False,4.0
Fred VanVleet,G,0 days 00:37:36,8.0,6.0,6.0,1.0,2.0,3.0,12.0,25.0,2.0,8.0,25.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,-15.0,False,False,22.0
Kyle Lowry,G,0 days 00:37:13,24.0,8.0,9.0,1.0,0.0,6.0,15.0,40.0,3.0,8.0,37.5,9.0,9.0,100.0,2.0,6.0,4.0,4.0,12.0,False,False,52.0
Stanley Johnson,,0 days 00:22:43,7.0,8.0,0.0,2.0,1.0,3.0,7.0,42.9,1.0,3.0,33.3,0.0,0.0,0.0,2.0,6.0,1.0,3.0,-9.0,False,False,19.0
Norman Powell,,0 days 00:18:39,6.0,1.0,1.0,1.0,1.0,2.0,7.0,28.6,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-5.0,False,False,9.0
Alex Len,,0 days 00:21:09,2.0,5.0,2.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,3.0,3.0,False,False,9.0
Chris Boucher,,0 days 00:05:35,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,False,False,-1.0
Matt Thomas,,0 days 00:08:55,4.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,-2.0,False,False,6.0
DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,,True,False,
Terence Davis,,,,,,,,,,,,,,,,,,,,,,True,False,
Malachi Flynn,,,,,,,,,,,,,,,,,,,,,,True,False,
Yuta Watanabe,,,,,,,,,,,,,,,,,,,,,,True,False,
Paul Watson,,,,,,,,,,,,,,,,,,,,,,True,False,
