nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Aaron Holiday,F,0 days 00:25:43,3.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,-9.0,False,False,4.0
Domantas Sabonis,F,0 days 00:41:28,28.0,22.0,4.0,0.0,0.0,12.0,24.0,50.0,0.0,4.0,0.0,4.0,8.0,50.0,7.0,15.0,3.0,5.0,-6.0,False,False,63.0
Myles Turner,C,0 days 00:36:04,15.0,10.0,3.0,0.0,4.0,6.0,8.0,75.0,2.0,3.0,66.7,1.0,2.0,50.0,4.0,6.0,0.0,3.0,-6.0,False,False,41.0
Victor Oladipo,G,0 days 00:31:55,16.0,6.0,4.0,1.0,0.0,7.0,21.0,33.3,2.0,7.0,28.6,0.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,False,False,25.0
Malcolm Brogdon,G,0 days 00:39:14,22.0,6.0,9.0,0.0,0.0,7.0,20.0,35.0,3.0,6.0,50.0,5.0,5.0,100.0,2.0,4.0,2.0,1.0,-7.0,False,False,40.0
Justin Holiday,,0 days 00:28:04,17.0,5.0,0.0,0.0,0.0,6.0,10.0,60.0,2.0,5.0,40.0,3.0,5.0,60.0,0.0,5.0,0.0,0.0,-10.0,False,False,34.0
Doug McDermott,,0 days 00:23:18,12.0,1.0,2.0,0.0,0.0,3.0,3.0,100.0,2.0,2.0,100.0,4.0,4.0,100.0,0.0,1.0,0.0,2.0,-8.0,False,False,24.0
JaKarr Sampson,,0 days 00:08:57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,-1.0
Edmond Sumner,,0 days 00:06:10,4.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,False,False,6.0
Cassius Stanley,,0 days 00:02:07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,False,False,1.0
Kelan Martin,,,,,,,,,,,,,,,,,,,,,,True,False,
T.J. McConnell,,,,,,,,,,,,,,,,,,,,,,True,False,
