nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Mikal Bridges,F,0 days 00:35:23,34.0,3.0,2.0,0.0,1.0,12.0,18.0,66.7,6.0,8.0,75.0,4.0,4.0,100.0,0.0,3.0,0.0,0.0,5.0,False,False,58.0
Jae Crowder,F,0 days 00:27:54,10.0,8.0,4.0,1.0,0.0,2.0,7.0,28.6,2.0,7.0,28.6,4.0,4.0,100.0,0.0,8.0,0.0,1.0,7.0,False,False,31.0
Deandre Ayton,C,0 days 00:34:42,8.0,14.0,3.0,0.0,0.0,4.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,12.0,False,False,23.0
Devin Booker,G,0 days 00:36:05,25.0,3.0,7.0,2.0,0.0,9.0,19.0,47.4,1.0,5.0,20.0,6.0,6.0,100.0,0.0,3.0,0.0,3.0,5.0,False,False,47.0
Chris Paul,G,0 days 00:33:06,15.0,2.0,10.0,0.0,0.0,6.0,10.0,60.0,0.0,2.0,0.0,3.0,3.0,100.0,0.0,2.0,1.0,4.0,3.0,False,False,33.0
Jevon Carter,,0 days 00:16:29,10.0,3.0,1.0,3.0,1.0,4.0,7.0,57.1,2.0,5.0,40.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,False,False,24.0
Dario Saric,,0 days 00:17:54,4.0,2.0,2.0,0.0,0.0,2.0,7.0,28.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-3.0,False,False,7.0
Cameron Johnson,,0 days 00:29:16,16.0,4.0,4.0,0.0,0.0,6.0,13.0,46.2,4.0,10.0,40.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,6.0,False,False,32.0
Langston Galloway,,0 days 00:12:11,3.0,1.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,False,False,5.0
Ty-Shon Alexander,,,,,,,,,,,,,,,,,,,,,,True,False,
Damian Jones,,,,,,,,,,,,,,,,,,,,,,True,False,
Frank Kaminsky,,,,,,,,,,,,,,,,,,,,,,True,False,
E'Twaun Moore,,,,,,,,,,,,,,,,,,,,,,True,False,
Abdel Nader,,,,,,,,,,,,,,,,,,,,,,True,False,
Cameron Payne,,,,,,,,,,,,,,,,,,,,,,True,True,
