nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Will Barton,F,0 days 00:24:01,14.0,3.0,3.0,3.0,1.0,6.0,10.0,60.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,0.0,13.0,False,False,26.0
Paul Millsap,F,0 days 00:21:39,9.0,5.0,0.0,2.0,1.0,3.0,8.0,37.5,1.0,3.0,33.3,2.0,2.0,100.0,1.0,4.0,1.0,0.0,12.0,False,False,19.0
Nikola Jokic,C,0 days 00:29:01,15.0,9.0,12.0,0.0,0.0,6.0,8.0,75.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,8.0,4.0,2.0,24.0,False,False,39.0
Gary Harris,G,0 days 00:28:16,21.0,3.0,1.0,1.0,0.0,7.0,11.0,63.6,5.0,8.0,62.5,2.0,4.0,50.0,1.0,2.0,1.0,1.0,17.0,False,False,40.0
Jamal Murray,G,0 days 00:28:52,14.0,1.0,4.0,1.0,0.0,6.0,11.0,54.5,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,2.0,2.0,19.0,False,False,22.0
JaMychal Green,,0 days 00:21:03,12.0,6.0,1.0,0.0,0.0,4.0,11.0,36.4,2.0,6.0,33.3,2.0,2.0,100.0,2.0,4.0,2.0,1.0,4.0,False,False,22.0
Isaiah Hartenstein,,0 days 00:14:56,6.0,5.0,0.0,2.0,2.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,False,False,14.0
Monte Morris,,0 days 00:22:27,12.0,2.0,4.0,1.0,1.0,5.0,10.0,50.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,1.0,7.0,False,False,24.0
PJ Dozier,,0 days 00:18:55,5.0,8.0,1.0,0.0,1.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,1.0,False,False,15.0
Facundo Campazzo,,0 days 00:17:01,3.0,2.0,2.0,0.0,0.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,False,False,8.0
R.J. Hampton,,0 days 00:05:22,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,3.0
Markus Howard,,0 days 00:02:06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,0.0
Bol Bol,,0 days 00:02:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,0.0
Zeke Nnaji,,0 days 00:02:06,2.0,1.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,False,False,3.0
Vlatko Cancar,,0 days 00:02:06,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,2.0
