nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Tyrese Haliburton,F,0 days 00:30:44,12.0,2.0,8.0,1.0,0.0,5.0,8.0,62.5,1.0,4.0,25.0,1.0,1.0,100.0,0.0,2.0,3.0,1.0,-15.0,False,False,27.0
Harrison Barnes,F,0 days 00:32:30,10.0,7.0,2.0,0.0,1.0,4.0,8.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,-18.0,False,False,23.0
Marvin Bagley III,C,0 days 00:24:19,15.0,8.0,0.0,0.0,0.0,5.0,14.0,35.7,1.0,2.0,50.0,4.0,6.0,66.7,1.0,7.0,2.0,3.0,-28.0,False,False,25.0
Buddy Hield,G,0 days 00:25:54,8.0,5.0,1.0,0.0,1.0,3.0,10.0,30.0,2.0,8.0,25.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,-26.0,False,False,17.0
De'Aaron Fox,G,0 days 00:25:27,10.0,2.0,2.0,0.0,0.0,3.0,9.0,33.3,0.0,1.0,0.0,4.0,6.0,66.7,0.0,2.0,3.0,4.0,-32.0,False,False,15.0
Cory Joseph,,0 days 00:18:26,8.0,1.0,1.0,1.0,0.0,4.0,8.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-3.0,False,False,12.0
Nemanja Bjelica,,0 days 00:11:45,4.0,3.0,1.0,0.0,0.0,1.0,5.0,20.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,3.0,2.0,5.0,3.0,False,False,8.0
Hassan Whiteside,,0 days 00:23:36,11.0,8.0,2.0,1.0,1.0,3.0,7.0,42.9,0.0,0.0,0.0,5.0,9.0,55.6,1.0,7.0,0.0,3.0,2.0,False,False,31.0
Glenn Robinson III,,0 days 00:22:32,11.0,4.0,1.0,0.0,0.0,3.0,5.0,60.0,1.0,3.0,33.3,4.0,4.0,100.0,0.0,4.0,1.0,0.0,-11.0,False,False,23.0
Justin James,,0 days 00:12:57,1.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,4.0,0.0,0.0,-6.0,False,False,8.0
Chimezie Metu,,0 days 00:06:34,6.0,3.0,1.0,1.0,2.0,1.0,3.0,33.3,0.0,0.0,0.0,4.0,5.0,80.0,3.0,0.0,0.0,0.0,2.0,False,False,17.0
Jahmi'us Ramsey,,0 days 00:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
Robert Woodard II,,0 days 00:02:14,3.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,5.0
Richaun Holmes,,,,,,,,,,,,,,,,,,,,,,True,True,
