nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
De'Andre Hunter,F,0 days 00:33:41,20.0,8.0,1.0,1.0,2.0,6.0,10.0,60.0,1.0,2.0,50.0,7.0,7.0,100.0,2.0,6.0,1.0,2.0,4.0,False,False,42.0
John Collins,F,0 days 00:30:16,12.0,10.0,0.0,1.0,0.0,4.0,7.0,57.1,1.0,1.0,100.0,3.0,6.0,50.0,6.0,4.0,0.0,4.0,0.0,False,False,31.0
Clint Capela,C,0 days 00:27:17,7.0,13.0,1.0,1.0,0.0,2.0,6.0,33.3,0.0,0.0,0.0,3.0,4.0,75.0,4.0,9.0,2.0,1.0,-4.0,False,False,22.0
Bogdan Bogdanovic,G,0 days 00:10:50,5.0,1.0,0.0,0.0,0.0,2.0,6.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-1.0,False,False,7.0
Trae Young,G,0 days 00:37:08,15.0,2.0,10.0,0.0,0.0,5.0,19.0,26.3,0.0,5.0,0.0,5.0,5.0,100.0,2.0,0.0,5.0,4.0,0.0,False,False,23.0
Kevin Huerter,,0 days 00:32:34,11.0,4.0,6.0,0.0,0.0,4.0,13.0,30.8,3.0,10.0,30.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,-11.0,False,False,26.0
Cam Reddish,,0 days 00:33:37,21.0,5.0,1.0,4.0,0.0,6.0,17.0,35.3,4.0,13.0,30.8,5.0,6.0,83.3,0.0,5.0,3.0,3.0,-5.0,False,False,42.0
Brandon Goodwin,,0 days 00:12:52,5.0,0.0,3.0,0.0,0.0,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,False,False,9.0
Solomon Hill,,0 days 00:19:37,9.0,3.0,3.0,3.0,1.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,-12.0,False,False,25.0
Nathan Knight,,0 days 00:02:07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,False,False,2.0
Bruno Fernando,,,,,,,,,,,,,,,,,,,,,,True,False,
Tony Snell,,,,,,,,,,,,,,,,,,,,,,True,False,
