nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Andrew Wiggins,0 days 00:34:20,7.0,17.0,41.2,3.0,10.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,2.0,17.0,-8.0,False,False,andrewwiggins,31.0
Draymond Green,0 days 00:29:22,3.0,8.0,37.5,2.0,5.0,40.0,2.0,3.0,66.7,1.0,8.0,9.0,10.0,0.0,1.0,3.0,1.0,10.0,-3.0,False,False,draymondgreen,33.0
James Wiseman,0 days 00:16:32,5.0,7.0,71.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,10.0,-2.0,False,False,jameswiseman,21.0
Kelly Oubre Jr.,0 days 00:29:01,5.0,14.0,35.7,1.0,6.0,16.7,1.0,1.0,100.0,3.0,3.0,6.0,3.0,0.0,1.0,1.0,1.0,12.0,-4.0,False,False,kellyoubrejr,24.0
Stephen Curry,0 days 00:38:12,2.0,16.0,12.5,1.0,10.0,10.0,6.0,6.0,100.0,3.0,6.0,9.0,6.0,0.0,0.0,5.0,3.0,11.0,7.0,False,False,stephencurry,25.0
Kevon Looney,0 days 00:14:11,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,False,False,kevonlooney,7.0
Kent Bazemore,0 days 00:20:44,4.0,7.0,57.1,1.0,2.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,2.0,1.0,9.0,7.0,False,False,kentbazemore,21.0
Eric Paschall,0 days 00:18:38,5.0,10.0,50.0,1.0,2.0,50.0,4.0,5.0,80.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,15.0,4.0,False,False,ericpaschall,25.0
Mychal Mulder,0 days 00:11:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,False,False,mychalmulder,2.0
Damion Lee,0 days 00:15:28,4.0,7.0,57.1,3.0,6.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,13.0,-2.0,False,False,damionlee,26.0
Brad Wanamaker,0 days 00:12:32,2.0,5.0,40.0,1.0,3.0,33.3,2.0,2.0,100.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,7.0,-4.0,False,False,bradwanamaker,17.0
Nico Mannion,,,,,,,,,,,,,,,,,,,,,True,False,nicomannion,
Jordan Poole,,,,,,,,,,,,,,,,,,,,,True,False,jordanpoole,
Juan Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,True,False,juantoscanoanderson,
