nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Norman Powell,0 days 00:22:27,3.0,8.0,37.5,1.0,3.0,33.3,2.0,2.0,100.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,9.0,-10.0,False,False,normanpowell,13.0
OG Anunoby,0 days 00:37:16,4.0,12.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,2.0,4.0,6.0,1.0,2.0,1.0,1.0,0.0,10.0,0.0,False,False,oganunoby,21.0
Pascal Siakam,0 days 00:40:27,9.0,19.0,47.4,2.0,4.0,50.0,5.0,9.0,55.6,5.0,6.0,11.0,3.0,0.0,0.0,2.0,2.0,25.0,7.0,False,False,pascalsiakam,49.0
Fred VanVleet,0 days 00:39:17,9.0,20.0,45.0,3.0,10.0,30.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.0,1.0,1.0,3.0,21.0,1.0,False,False,fredvanvleet,39.0
Kyle Lowry,0 days 00:33:31,5.0,14.0,35.7,3.0,8.0,37.5,4.0,7.0,57.1,1.0,8.0,9.0,6.0,1.0,0.0,1.0,4.0,17.0,0.0,False,False,kylelowry,43.0
Malachi Flynn,0 days 00:12:34,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,-5.0,False,False,malachiflynn,2.0
Chris Boucher,0 days 00:23:49,6.0,10.0,60.0,2.0,3.0,66.7,1.0,1.0,100.0,3.0,3.0,6.0,0.0,1.0,6.0,0.0,6.0,15.0,5.0,False,False,chrisboucher,34.0
Yuta Watanabe,0 days 00:08:59,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,-7.0,False,False,yutawatanabe,5.0
Terence Davis,0 days 00:12:18,1.0,6.0,16.7,0.0,2.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,-6.0,False,False,terencedavis,5.0
Stanley Johnson,0 days 00:09:22,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,10.0,False,False,stanleyjohnson,12.0
Aron Baynes,,,,,,,,,,,,,,,,,,,,,True,False,aronbaynes,
DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,True,False,deandrebembry,
Alex Len,,,,,,,,,,,,,,,,,,,,,True,False,alexlen,
Matt Thomas,,,,,,,,,,,,,,,,,,,,,True,False,mattthomas,
Paul Watson,,,,,,,,,,,,,,,,,,,,,True,False,paulwatson,
