nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Kevin Durant,0 days 00:30:21,10.0,18.0,55.6,3.0,5.0,60.0,3.0,4.0,75.0,0.0,3.0,3.0,6.0,0.0,2.0,1.0,1.0,26.0,12.0,False,False,kevindurant,47.0
Jeff Green,0 days 00:32:14,4.0,6.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,11.0,13.0,False,False,jeffgreen,24.0
DeAndre Jordan,0 days 00:28:30,4.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,3.0,9.0,12.0,2.0,0.0,2.0,0.0,1.0,9.0,11.0,False,False,deandrejordan,30.0
Joe Harris,0 days 00:25:58,6.0,13.0,46.2,3.0,8.0,37.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,15.0,14.0,False,False,joeharris,27.0
Bruce Brown,0 days 00:30:03,6.0,13.0,46.2,0.0,2.0,0.0,3.0,4.0,75.0,6.0,8.0,14.0,2.0,0.0,0.0,2.0,2.0,15.0,-9.0,False,False,brucebrown,34.0
Chris Chiozza,0 days 00:23:35,1.0,8.0,12.5,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,2.0,1.0,1.0,1.0,3.0,7.0,False,False,chrischiozza,13.0
Timothe Luwawu-Cabarrot,0 days 00:24:14,5.0,13.0,38.5,2.0,8.0,25.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,13.0,-7.0,False,False,timotheluwawucabarrot,22.0
Reggie Perry,0 days 00:21:42,5.0,7.0,71.4,1.0,2.0,50.0,0.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,11.0,-7.0,False,False,reggieperry,23.0
Landry Shamet,0 days 00:23:23,3.0,9.0,33.3,3.0,7.0,42.9,4.0,5.0,80.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,13.0,1.0,False,False,landryshamet,27.0
Nicolas Claxton,,,,,,,,,,,,,,,,,,,,,True,True,nicolasclaxton,
Spencer Dinwiddie,,,,,,,,,,,,,,,,,,,,,True,True,spencerdinwiddie,
Tyler Johnson,,,,,,,,,,,,,,,,,,,,,True,False,tylerjohnson,
