nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Reggie Bullock,0 days 00:29:34,5.0,8.0,62.5,2.0,3.0,66.7,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,12.0,13.0,False,False,reggiebullock,25.0
Julius Randle,0 days 00:39:31,10.0,26.0,38.5,0.0,5.0,0.0,10.0,12.0,83.3,3.0,13.0,16.0,7.0,0.0,0.0,5.0,4.0,30.0,25.0,False,False,juliusrandle,59.0
Mitchell Robinson,0 days 00:41:27,4.0,6.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,4.0,10.0,14.0,2.0,2.0,3.0,3.0,2.0,9.0,12.0,False,False,mitchellrobinson,31.0
RJ Barrett,0 days 00:33:20,4.0,14.0,28.6,0.0,3.0,0.0,1.0,3.0,33.3,0.0,5.0,5.0,1.0,3.0,1.0,2.0,3.0,9.0,10.0,False,False,rjbarrett,17.0
Elfrid Payton,0 days 00:42:16,10.0,15.0,66.7,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,8.0,1.0,0.0,1.0,3.0,22.0,25.0,False,False,elfridpayton,41.0
Kevin Knox II,0 days 00:15:53,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,-14.0,False,False,kevinknoxii,13.0
Austin Rivers,0 days 00:32:16,9.0,14.0,64.3,5.0,7.0,71.4,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,23.0,2.0,False,False,austinrivers,40.0
Immanuel Quickley,0 days 00:05:45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,-13.0,False,False,immanuelquickley,3.0
Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,True,False,ignasbrazdeikis,
Jared Harper,,,,,,,,,,,,,,,,,,,,,True,False,jaredharper,
Theo Pinson,,,,,,,,,,,,,,,,,,,,,True,False,theopinson,
Dennis Smith Jr.,,,,,,,,,,,,,,,,,,,,,True,False,dennissmithjr,
Omari Spellman,,,,,,,,,,,,,,,,,,,,,True,False,omarispellman,
