nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Andrew Wiggins,0 days 00:33:55,8.0,12.0,66.7,2.0,4.0,50.0,1.0,1.0,100.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,19.0,-7.0,False,False,andrewwiggins,32.0
Draymond Green,0 days 00:31:18,1.0,3.0,33.3,0.0,2.0,0.0,2.0,3.0,66.7,0.0,6.0,6.0,6.0,2.0,0.0,3.0,4.0,4.0,-11.0,False,False,draymondgreen,19.0
James Wiseman,0 days 00:18:01,5.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,3.0,3.0,10.0,-7.0,False,False,jameswiseman,13.0
Kelly Oubre Jr.,0 days 00:24:40,4.0,13.0,30.8,0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,2.0,4.0,8.0,-11.0,False,False,kellyoubrejr,13.0
Stephen Curry,0 days 00:34:59,5.0,17.0,29.4,1.0,6.0,16.7,2.0,4.0,50.0,1.0,3.0,4.0,5.0,1.0,0.0,0.0,3.0,13.0,-10.0,False,False,stephencurry,26.0
Kevon Looney,0 days 00:12:14,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,6.0,-4.0,False,False,kevonlooney,14.0
Kent Bazemore,0 days 00:19:02,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,7.0,4.0,False,False,kentbazemore,16.0
Eric Paschall,0 days 00:20:07,7.0,14.0,50.0,0.0,3.0,0.0,5.0,5.0,100.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,19.0,3.0,False,False,ericpaschall,31.0
Mychal Mulder,0 days 00:08:13,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,-3.0,False,False,mychalmulder,7.0
Damion Lee,0 days 00:22:16,2.0,5.0,40.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,7.0,3.0,False,False,damionlee,17.0
Brad Wanamaker,0 days 00:15:15,1.0,3.0,33.3,1.0,1.0,100.0,2.0,2.0,100.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,5.0,8.0,False,False,bradwanamaker,13.0
Jordan Poole,,,,,,,,,,,,,,,,,,,,,True,False,jordanpoole,
