nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Gordon Hayward,0 days 00:39:08,15.0,25.0,60.0,4.0,9.0,44.4,10.0,12.0,83.3,2.0,5.0,7.0,2.0,1.0,1.0,1.0,3.0,44.0,10.0,False,False,gordonhayward,80.0
P.J. Washington,0 days 00:37:33,3.0,8.0,37.5,1.0,2.0,50.0,2.0,2.0,100.0,0.0,10.0,10.0,4.0,2.0,3.0,3.0,1.0,9.0,16.0,False,False,pjwashington,27.0
Bismack Biyombo,0 days 00:24:18,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,8.0,1.0,0.0,2.0,0.0,2.0,2.0,-5.0,False,False,bismackbiyombo,12.0
Terry Rozier,0 days 00:28:06,4.0,10.0,40.0,2.0,5.0,40.0,4.0,5.0,80.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,14.0,13.0,False,False,terryrozier,28.0
Devonte' Graham,0 days 00:39:03,3.0,15.0,20.0,3.0,10.0,30.0,5.0,6.0,83.3,0.0,4.0,4.0,7.0,4.0,0.0,2.0,2.0,14.0,12.0,False,False,devontegraham,34.0
LaMelo Ball,0 days 00:23:40,5.0,11.0,45.5,1.0,4.0,25.0,2.0,2.0,100.0,2.0,6.0,8.0,5.0,0.0,0.0,1.0,2.0,13.0,0.0,False,False,lameloball,30.0
Miles Bridges,0 days 00:22:22,0.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,2.0,4.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,10.0,False,False,milesbridges,12.0
Caleb Martin,0 days 00:14:49,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-5.0,False,False,calebmartin,2.0
Cody Martin,0 days 00:11:01,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-11.0,False,False,codymartin,5.0
Vernon Carey Jr.,,,,,,,,,,,,,,,,,,,,,True,False,vernoncareyjr,
Jalen McDaniels,,,,,,,,,,,,,,,,,,,,,True,False,jalenmcdaniels,
Malik Monk,,,,,,,,,,,,,,,,,,,,,True,False,malikmonk,
