nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Bojan Bogdanovic,0 days 00:28:40,2.0,10.0,20.0,1.0,7.0,14.3,1.0,2.0,50.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,6.0,-16.0,False,False,bojanbogdanovic,12.0
Royce O'Neale,0 days 00:33:15,3.0,6.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,2.0,0.0,1.0,2.0,8.0,-11.0,False,False,royceoneale,23.0
Rudy Gobert,0 days 00:35:00,7.0,9.0,77.8,0.0,0.0,0.0,0.0,3.0,0.0,2.0,9.0,11.0,2.0,0.0,5.0,0.0,1.0,14.0,-18.0,False,False,rudygobert,40.0
Mike Conley,0 days 00:29:05,3.0,14.0,21.4,0.0,6.0,0.0,3.0,4.0,75.0,1.0,3.0,4.0,6.0,1.0,0.0,3.0,2.0,9.0,-12.0,False,False,mikeconley,19.0
Donovan Mitchell,0 days 00:36:18,8.0,23.0,34.8,2.0,10.0,20.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,4.0,0.0,18.0,-20.0,False,False,donovanmitchell,26.0
Joe Ingles,0 days 00:28:16,6.0,13.0,46.2,4.0,9.0,44.4,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,1.0,16.0,1.0,False,False,joeingles,25.0
Jordan Clarkson,0 days 00:24:45,7.0,12.0,58.3,3.0,5.0,60.0,2.0,2.0,100.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,19.0,2.0,False,False,jordanclarkson,34.0
Derrick Favors,0 days 00:13:01,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,4.0,0.0,2.0,4.0,6.0,False,False,derrickfavors,14.0
Georges Niang,0 days 00:11:43,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0,False,False,georgesniang,13.0
Udoka Azubuike,,,,,,,,,,,,,,,,,,,,,True,False,udokaazubuike,
Trent Forrest,,,,,,,,,,,,,,,,,,,,,True,False,trentforrest,
Shaquille Harrison,,,,,,,,,,,,,,,,,,,,,True,False,shaquilleharrison,
Elijah Hughes,,,,,,,,,,,,,,,,,,,,,True,False,elijahhughes,
Miye Oni,,,,,,,,,,,,,,,,,,,,,True,False,miyeoni,
