nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
De'Andre Hunter,0 days 00:33:50,6.0,15.0,40.0,1.0,7.0,14.3,4.0,4.0,100.0,2.0,4.0,6.0,5.0,1.0,0.0,0.0,4.0,17.0,-4.0,False,False,deandrehunter,37.0
John Collins,0 days 00:31:47,9.0,16.0,56.3,0.0,0.0,0.0,5.0,7.0,71.4,4.0,7.0,11.0,1.0,1.0,0.0,2.0,4.0,23.0,-12.0,False,False,johncollins,43.0
Clint Capela,0 days 00:26:23,3.0,8.0,37.5,0.0,0.0,0.0,1.0,2.0,50.0,6.0,13.0,19.0,1.0,0.0,1.0,0.0,1.0,7.0,2.0,False,False,clintcapela,28.0
Cam Reddish,0 days 00:27:24,3.0,15.0,20.0,0.0,8.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,8.0,-3.0,False,False,camreddish,15.0
Trae Young,0 days 00:35:05,2.0,9.0,22.2,0.0,3.0,0.0,3.0,3.0,100.0,0.0,5.0,5.0,3.0,1.0,0.0,7.0,4.0,7.0,-15.0,False,False,traeyoung,10.0
Bogdan Bogdanovic,0 days 00:18:18,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,-9.0,False,False,bogdanbogdanovic,7.0
Kevin Huerter,0 days 00:32:57,7.0,15.0,46.7,5.0,12.0,41.7,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,4.0,19.0,-1.0,False,False,kevinhuerter,40.0
Nathan Knight,0 days 00:02:45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,False,False,nathanknight,0.0
Brandon Goodwin,0 days 00:20:14,4.0,10.0,40.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,9.0,9.0,False,False,brandongoodwin,18.0
Solomon Hill,0 days 00:11:17,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,False,False,solomonhill,6.0
Bruno Fernando,,,,,,,,,,,,,,,,,,,,,True,False,brunofernando,
Skylar Mays,,,,,,,,,,,,,,,,,,,,,True,False,skylarmays,
