nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Luguentz Dort,0 days 00:30:51,3.0,4.0,75.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,4.0,False,False,luguentzdort,17.0
Darius Bazley,0 days 00:33:58,8.0,20.0,40.0,3.0,11.0,27.3,1.0,1.0,100.0,1.0,11.0,12.0,3.0,1.0,0.0,3.0,3.0,20.0,9.0,False,False,dariusbazley,41.0
Al Horford,0 days 00:27:12,3.0,11.0,27.3,2.0,7.0,28.6,0.0,0.0,0.0,1.0,6.0,7.0,1.0,0.0,3.0,1.0,3.0,8.0,4.0,False,False,alhorford,20.0
Shai Gilgeous-Alexander,0 days 00:36:31,7.0,17.0,41.2,2.0,7.0,28.6,5.0,6.0,83.3,0.0,5.0,5.0,9.0,5.0,0.0,2.0,2.0,21.0,-4.0,False,False,shaigilgeousalexander,48.0
George Hill,0 days 00:27:12,4.0,9.0,44.4,3.0,7.0,42.9,2.0,2.0,100.0,1.0,2.0,3.0,4.0,2.0,0.0,1.0,1.0,13.0,4.0,False,False,georgehill,29.0
Mike Muscala,0 days 00:20:48,6.0,9.0,66.7,5.0,7.0,71.4,1.0,1.0,100.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,18.0,-3.0,False,False,mikemuscala,34.0
Hamidou Diallo,0 days 00:20:48,4.0,8.0,50.0,0.0,1.0,0.0,1.0,4.0,25.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,9.0,-3.0,False,False,hamidoudiallo,19.0
Theo Maledon,0 days 00:19:12,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,3.0,6.0,-4.0,False,False,theomaledon,11.0
Kenrich Williams,0 days 00:12:45,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,False,False,kenrichwilliams,6.0
Isaiah Roby,0 days 00:10:43,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,-3.0,False,False,isaiahroby,8.0
Moses Brown,,,,,,,,,,,,,,,,,,,,,True,False,mosesbrown,
Josh Hall,,,,,,,,,,,,,,,,,,,,,True,False,joshhall,
Justin Jackson,,,,,,,,,,,,,,,,,,,,,True,False,justinjackson,
Darius Miller,,,,,,,,,,,,,,,,,,,,,True,False,dariusmiller,
