nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Bojan Bogdanovic,0 days 00:27:49,6.0,10.0,60.0,4.0,6.0,66.7,4.0,4.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,20.0,15.0,False,False,bojanbogdanovic,35.0
Royce O'Neale,0 days 00:29:34,2.0,5.0,40.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,5.0,22.0,False,False,royceoneale,15.0
Rudy Gobert,0 days 00:25:21,2.0,7.0,28.6,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,10.0,0.0,1.0,1.0,2.0,3.0,4.0,13.0,False,False,rudygobert,13.0
Donovan Mitchell,0 days 00:30:06,9.0,15.0,60.0,5.0,7.0,71.4,4.0,4.0,100.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,27.0,22.0,False,False,donovanmitchell,47.0
Mike Conley,0 days 00:27:00,4.0,10.0,40.0,3.0,6.0,50.0,1.0,2.0,50.0,2.0,4.0,6.0,5.0,2.0,0.0,1.0,2.0,12.0,18.0,False,False,mikeconley,30.0
Jordan Clarkson,0 days 00:28:08,8.0,14.0,57.1,5.0,9.0,55.6,0.0,0.0,0.0,1.0,7.0,8.0,4.0,2.0,0.0,4.0,1.0,21.0,22.0,False,False,jordanclarkson,42.0
Derrick Favors,0 days 00:17:00,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,3.0,0.0,1.0,2.0,18.0,False,False,derrickfavors,11.0
Georges Niang,0 days 00:15:18,6.0,11.0,54.5,2.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,14.0,18.0,False,False,georgesniang,22.0
Miye Oni,0 days 00:17:54,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,3.0,6.0,8.0,False,False,miyeoni,18.0
Jarrell Brantley,0 days 00:05:39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,False,False,jarrellbrantley,2.0
Shaquille Harrison,0 days 00:05:39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,-1.0,False,False,shaquilleharrison,1.0
Udoka Azubuike,0 days 00:05:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,udokaazubuike,2.0
Elijah Hughes,0 days 00:04:53,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,-3.0,False,False,elijahhughes,10.0
