nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Jerami Grant,0 days 00:35:05,10.0,19.0,52.6,3.0,6.0,50.0,1.0,2.0,50.0,2.0,7.0,9.0,6.0,2.0,4.0,0.0,1.0,24.0,22.0,False,False,jeramigrant,54.0
Blake Griffin,0 days 00:31:30,6.0,13.0,46.2,3.0,8.0,37.5,0.0,0.0,0.0,0.0,7.0,7.0,8.0,0.0,1.0,2.0,2.0,15.0,19.0,False,False,blakegriffin,36.0
Mason Plumlee,0 days 00:27:54,4.0,5.0,80.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,2.0,9.0,5.0,False,False,masonplumlee,15.0
Wayne Ellington,0 days 00:26:03,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,12.0,False,False,wayneellington,15.0
Delon Wright,0 days 00:25:38,3.0,7.0,42.9,2.0,5.0,40.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,0.0,1.0,1.0,1.0,8.0,19.0,False,False,delonwright,26.0
Derrick Rose,0 days 00:21:18,8.0,12.0,66.7,3.0,5.0,60.0,4.0,5.0,80.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,2.0,23.0,2.0,False,False,derrickrose,45.0
Josh Jackson,0 days 00:21:57,3.0,12.0,25.0,2.0,9.0,22.2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,6.0,8.0,8.0,False,False,joshjackson,17.0
Sekou Doumbouya,0 days 00:16:30,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,False,False,sekoudoumbouya,11.0
Isaiah Stewart,0 days 00:19:02,4.0,6.0,66.7,0.0,0.0,0.0,2.0,2.0,100.0,7.0,4.0,11.0,2.0,1.0,0.0,1.0,6.0,10.0,16.0,False,False,isaiahstewart,27.0
Saddiq Bey,0 days 00:11:03,1.0,3.0,33.3,1.0,3.0,33.3,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,-2.0,False,False,saddiqbey,10.0
Svi Mykhailiuk,0 days 00:01:52,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,False,False,svimykhailiuk,5.0
Deividas Sirvydis,0 days 00:01:04,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,deividassirvydis,0.0
Saben Lee,0 days 00:01:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,sabenlee,0.0
Rodney McGruder,,,,,,,,,,,,,,,,,,,,,True,False,rodneymcgruder,
Jahlil Okafor,,,,,,,,,,,,,,,,,,,,,True,False,jahlilokafor,
