nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
OG Anunoby,0 days 00:35:33,7.0,13.0,53.8,4.0,8.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,0.0,2.0,1.0,18.0,-10.0,False,False,oganunoby,35.0
Pascal Siakam,0 days 00:32:04,4.0,14.0,28.6,0.0,5.0,0.0,1.0,2.0,50.0,2.0,3.0,5.0,4.0,0.0,2.0,3.0,4.0,9.0,6.0,False,False,pascalsiakam,18.0
Aron Baynes,0 days 00:04:20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,-10.0,False,False,aronbaynes,1.0
Fred VanVleet,0 days 00:36:23,4.0,16.0,25.0,3.0,10.0,30.0,4.0,4.0,100.0,0.0,7.0,7.0,10.0,0.0,1.0,1.0,3.0,15.0,7.0,False,False,fredvanvleet,38.0
Kyle Lowry,0 days 00:36:42,6.0,13.0,46.2,3.0,7.0,42.9,4.0,4.0,100.0,2.0,4.0,6.0,6.0,0.0,1.0,3.0,3.0,19.0,-9.0,False,False,kylelowry,39.0
Chris Boucher,0 days 00:30:50,5.0,7.0,71.4,2.0,4.0,50.0,8.0,10.0,80.0,2.0,7.0,9.0,1.0,0.0,2.0,0.0,5.0,20.0,15.0,False,False,chrisboucher,49.0
Norman Powell,0 days 00:28:24,6.0,12.0,50.0,6.0,9.0,66.7,6.0,6.0,100.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,24.0,22.0,False,False,normanpowell,42.0
Malachi Flynn,0 days 00:18:12,2.0,7.0,28.6,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,5.0,11.0,False,False,malachiflynn,9.0
Stanley Johnson,0 days 00:13:44,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,6.0,-14.0,False,False,stanleyjohnson,16.0
Yuta Watanabe,0 days 00:03:48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,yutawatanabe,-1.0
DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,True,False,deandrebembry,
Terence Davis,,,,,,,,,,,,,,,,,,,,,True,False,terencedavis,
Jalen Harris,,,,,,,,,,,,,,,,,,,,,True,False,jalenharris,
Matt Thomas,,,,,,,,,,,,,,,,,,,,,True,False,mattthomas,
Paul Watson,,,,,,,,,,,,,,,,,,,,,True,False,paulwatson,
