nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Kyle Anderson,0 days 00:30:06,5.0,8.0,62.5,1.0,4.0,25.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,2.0,2.0,1.0,2.0,11.0,8.0,False,False,kyleanderson,31.0
Brandon Clarke,0 days 00:29:52,4.0,15.0,26.7,0.0,2.0,0.0,3.0,3.0,100.0,7.0,5.0,12.0,2.0,2.0,0.0,0.0,3.0,11.0,-12.0,False,False,brandonclarke,25.0
Jonas Valanciunas,0 days 00:20:09,3.0,6.0,50.0,0.0,1.0,0.0,3.0,6.0,50.0,1.0,6.0,7.0,1.0,0.0,1.0,1.0,5.0,9.0,-3.0,False,False,jonasvalanciunas,24.0
Dillon Brooks,0 days 00:27:05,5.0,15.0,33.3,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,4.0,11.0,-11.0,False,False,dillonbrooks,15.0
Ja Morant,0 days 00:30:42,7.0,14.0,50.0,0.0,3.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,4.0,17.0,6.0,False,False,jamorant,28.0
Grayson Allen,0 days 00:26:27,3.0,9.0,33.3,3.0,5.0,60.0,3.0,4.0,75.0,0.0,7.0,7.0,4.0,0.0,0.0,1.0,2.0,12.0,6.0,False,False,graysonallen,28.0
De'Anthony Melton,0 days 00:12:03,2.0,6.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,False,False,deanthonymelton,6.0
Xavier Tillman,0 days 00:27:46,7.0,13.0,53.8,1.0,5.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,1.0,2.0,15.0,5.0,False,False,xaviertillman,30.0
Tyus Jones,0 days 00:17:18,3.0,8.0,37.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,6.0,-4.0,False,False,tyusjones,12.0
Desmond Bane,0 days 00:18:32,4.0,5.0,80.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,False,False,desmondbane,18.0
Gorgui Dieng,,,,,,,,,,,,,,,,,,,,,True,False,gorguidieng,
John Konchar,,,,,,,,,,,,,,,,,,,,,True,False,johnkonchar,
Sean McDermott,,,,,,,,,,,,,,,,,,,,,True,False,seanmcdermott,
Killian Tillie,,,,,,,,,,,,,,,,,,,,,True,False,killiantillie,
