nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Kawhi Leonard,F,0 days 00:30:21,21.0,5.0,7.0,4.0,1.0,8.0,14.0,57.1,2.0,4.0,50.0,3.0,3.0,100.0,2.0,3.0,2.0,4.0,13.0,False,False,45.0
Nicolas Batum,F,0 days 00:36:19,13.0,10.0,4.0,1.0,1.0,5.0,8.0,62.5,2.0,5.0,40.0,1.0,1.0,100.0,4.0,6.0,2.0,5.0,13.0,False,False,35.0
Serge Ibaka,C,0 days 00:21:28,15.0,2.0,2.0,0.0,1.0,6.0,9.0,66.7,2.0,2.0,100.0,1.0,1.0,100.0,0.0,2.0,1.0,4.0,10.0,False,False,25.0
Paul George,G,0 days 00:37:55,23.0,5.0,9.0,1.0,0.0,8.0,14.0,57.1,5.0,9.0,55.6,2.0,2.0,100.0,0.0,5.0,6.0,1.0,14.0,False,False,45.0
Patrick Beverley,G,0 days 00:22:32,9.0,2.0,0.0,2.0,0.0,3.0,6.0,50.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,1.0,1.0,5.0,5.0,False,False,19.0
Lou Williams,,0 days 00:24:37,8.0,4.0,3.0,1.0,0.0,3.0,7.0,42.9,2.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,False,False,18.0
Luke Kennard,,0 days 00:20:52,8.0,6.0,2.0,0.0,0.0,2.0,6.0,33.3,2.0,4.0,50.0,2.0,2.0,100.0,0.0,6.0,2.0,1.0,6.0,False,False,18.0
Ivica Zubac,,0 days 00:19:05,12.0,0.0,0.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,8.0,11.0,72.7,0.0,0.0,2.0,4.0,9.0,False,False,24.0
Terance Mann,,0 days 00:05:44,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,False,False,3.0
Patrick Patterson,,0 days 00:11:28,5.0,3.0,2.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,2.0,2.0,100.0,2.0,1.0,1.0,4.0,2.0,False,False,13.0
Reggie Jackson,,0 days 00:13:03,5.0,1.0,3.0,0.0,0.0,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-4.0,False,False,11.0
Mfiondu Kabengele,,0 days 00:01:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,0.0
Amir Coffey,,0 days 00:00:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0
Daniel Oturu,,0 days 00:00:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0
