nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Deni Avdija,F,0 days 00:14:25,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-21.0,False,False,2.0
Rui Hachimura,F,0 days 00:37:12,17.0,5.0,3.0,2.0,0.0,7.0,12.0,58.3,1.0,3.0,33.3,2.0,2.0,100.0,1.0,4.0,1.0,3.0,-16.0,False,False,33.0
Thomas Bryant,C,0 days 00:29:31,7.0,8.0,2.0,1.0,1.0,3.0,7.0,42.9,0.0,1.0,0.0,1.0,2.0,50.0,2.0,6.0,0.0,2.0,-12.0,False,False,21.0
Bradley Beal,G,0 days 00:38:10,41.0,3.0,3.0,0.0,1.0,16.0,29.0,55.2,4.0,9.0,44.4,5.0,5.0,100.0,0.0,3.0,5.0,3.0,-7.0,False,False,60.0
Russell Westbrook,G,0 days 00:33:28,12.0,4.0,8.0,0.0,1.0,4.0,16.0,25.0,2.0,5.0,40.0,2.0,2.0,100.0,0.0,4.0,7.0,4.0,-17.0,False,False,17.0
Ish Smith,,0 days 00:17:13,8.0,3.0,1.0,3.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,1.0,1.0,11.0,False,False,16.0
Davis Bertans,,0 days 00:27:26,13.0,4.0,1.0,1.0,0.0,4.0,10.0,40.0,4.0,9.0,44.4,1.0,1.0,100.0,0.0,4.0,1.0,2.0,7.0,False,False,26.0
Robin Lopez,,0 days 00:06:53,2.0,3.0,0.0,0.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-7.0,False,False,6.0
Isaac Bonga,,0 days 00:06:18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-5.0,False,False,2.0
Raul Neto,,0 days 00:05:47,2.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-7.0,False,False,3.0
Garrison Mathews,,0 days 00:11:02,4.0,2.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,False,False,10.0
Moritz Wagner,,0 days 00:12:33,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,1.0,3.0,12.0,False,False,6.0
Troy Brown Jr.,,,,,,,,,,,,,,,,,,,,,,True,False,
Anthony Gill,,,,,,,,,,,,,,,,,,,,,,True,False,
Jerome Robinson,,,,,,,,,,,,,,,,,,,,,,True,False,
