nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Darius Bazley,F,0 days 00:23:23,4.0,7.0,0.0,0.0,1.0,2.0,9.0,22.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,-5.0,False,False,9.0
Luguentz Dort,F,0 days 00:29:27,5.0,8.0,1.0,0.0,1.0,2.0,9.0,22.2,1.0,6.0,16.7,0.0,0.0,0.0,2.0,6.0,2.0,2.0,1.0,False,False,14.0
Al Horford,C,0 days 00:28:58,15.0,8.0,0.0,1.0,1.0,6.0,15.0,40.0,3.0,7.0,42.9,0.0,2.0,0.0,1.0,7.0,2.0,1.0,-2.0,False,False,29.0
Shai Gilgeous-Alexander,G,0 days 00:34:29,25.0,10.0,7.0,0.0,1.0,9.0,14.0,64.3,3.0,3.0,100.0,4.0,6.0,66.7,4.0,6.0,3.0,2.0,3.0,False,False,53.0
George Hill,G,0 days 00:28:27,4.0,2.0,3.0,0.0,1.0,1.0,4.0,25.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,1.0,1.0,4.0,-2.0,False,False,11.0
Hamidou Diallo,,0 days 00:29:03,23.0,11.0,2.0,1.0,0.0,8.0,13.0,61.5,1.0,2.0,50.0,6.0,8.0,75.0,1.0,10.0,1.0,2.0,18.0,False,False,49.0
Theo Maledon,,0 days 00:22:14,4.0,5.0,3.0,0.0,0.0,2.0,8.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,13.0,False,False,11.0
Aleksej Pokusevski,,0 days 00:18:33,7.0,6.0,0.0,0.0,1.0,3.0,5.0,60.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,5.0,1.0,0.0,11.0,False,False,17.0
Mike Muscala,,0 days 00:14:53,5.0,4.0,0.0,0.0,1.0,2.0,6.0,33.3,1.0,4.0,25.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,13.0,False,False,13.0
Kenrich Williams,,0 days 00:06:23,5.0,1.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,False,False,8.0
Isaiah Roby,,0 days 00:04:09,4.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,False,False,7.0
Moses Brown,,,,,,,,,,,,,,,,,,,,,,True,False,
Josh Hall,,,,,,,,,,,,,,,,,,,,,,True,False,
Justin Jackson,,,,,,,,,,,,,,,,,,,,,,True,False,
Darius Miller,,,,,,,,,,,,,,,,,,,,,,True,False,
