nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
OG Anunoby,F,0 days 00:29:36,8.0,2.0,2.0,2.0,0.0,2.0,8.0,25.0,0.0,4.0,0.0,4.0,6.0,66.7,0.0,2.0,3.0,5.0,17.0,False,False,17.0
Pascal Siakam,F,0 days 00:33:09,17.0,9.0,12.0,1.0,1.0,7.0,11.0,63.6,1.0,2.0,50.0,2.0,2.0,100.0,3.0,6.0,2.0,5.0,17.0,False,False,45.0
Alex Len,C,0 days 00:05:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,False,False,0.0
Norman Powell,G,0 days 00:27:42,22.0,2.0,0.0,2.0,0.0,6.0,8.0,75.0,4.0,5.0,80.0,6.0,6.0,100.0,0.0,2.0,1.0,0.0,4.0,False,False,40.0
Fred VanVleet,G,0 days 00:33:14,34.0,3.0,7.0,1.0,0.0,13.0,22.0,59.1,5.0,9.0,55.6,3.0,3.0,100.0,1.0,2.0,3.0,1.0,13.0,False,False,58.0
Chris Boucher,,0 days 00:29:12,23.0,10.0,2.0,1.0,3.0,9.0,12.0,75.0,2.0,4.0,50.0,3.0,5.0,60.0,4.0,6.0,0.0,2.0,14.0,False,False,54.0
Terence Davis,,0 days 00:22:16,18.0,1.0,3.0,0.0,0.0,7.0,13.0,53.8,4.0,8.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,False,False,30.0
Yuta Watanabe,,0 days 00:19:10,3.0,7.0,0.0,0.0,1.0,1.0,5.0,20.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,16.0,False,False,10.0
Malachi Flynn,,0 days 00:17:47,12.0,5.0,2.0,0.0,0.0,5.0,6.0,83.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,5.0,1.0,3.0,6.0,False,False,25.0
Stanley Johnson,,0 days 00:15:29,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,11.0,False,False,4.0
DeAndre' Bembry,,0 days 00:04:50,2.0,0.0,1.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,False,False,3.0
Paul Watson,,0 days 00:02:17,2.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,False,False,4.0
Jalen Harris,,0 days 00:02:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,False,False,0.0
Matt Thomas,,0 days 00:02:17,3.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,5.0
Aron Baynes,,,,,,,,,,,,,,,,,,,,,,True,False,
