nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Khris Middleton,F,0 days 00:36:58,31.0,10.0,4.0,0.0,0.0,11.0,19.0,57.9,3.0,8.0,37.5,6.0,6.0,100.0,2.0,8.0,2.0,3.0,-8.0,False,False,60.0
Giannis Antetokounmpo,F,0 days 00:33:41,35.0,8.0,4.0,0.0,1.0,14.0,25.0,56.0,2.0,5.0,40.0,5.0,7.0,71.4,1.0,7.0,2.0,2.0,-5.0,False,False,61.0
Brook Lopez,C,0 days 00:32:21,12.0,3.0,0.0,1.0,2.0,4.0,12.0,33.3,4.0,12.0,33.3,0.0,0.0,0.0,0.0,3.0,1.0,1.0,-7.0,False,False,25.0
Donte DiVincenzo,G,0 days 00:30:50,11.0,5.0,3.0,2.0,1.0,4.0,10.0,40.0,1.0,4.0,25.0,2.0,3.0,66.7,0.0,5.0,0.0,0.0,3.0,False,False,27.0
Jrue Holiday,G,0 days 00:34:42,17.0,4.0,5.0,2.0,1.0,7.0,14.0,50.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,-11.0,False,False,33.0
D.J. Augustin,,0 days 00:19:36,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,False,False,0.0
Bobby Portis,,0 days 00:20:45,2.0,8.0,0.0,0.0,0.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,-10.0,False,False,6.0
Thanasis Antetokounmpo,,0 days 00:13:20,2.0,5.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,-12.0,False,False,8.0
Bryn Forbes,,0 days 00:15:05,2.0,1.0,0.0,0.0,0.0,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-6.0,False,False,1.0
Jordan Nwora,,0 days 00:07:15,4.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,2.0,1.0,-1.0,False,False,6.0
Sam Merrill,,0 days 00:01:27,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,False,False,5.0
D.J. Wilson,,,,,,,,,,,,,,,,,,,,,,True,False,
