nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Andrew Wiggins,F,0 days 00:28:02,16.0,6.0,1.0,1.0,1.0,5.0,10.0,50.0,2.0,5.0,40.0,4.0,4.0,100.0,1.0,5.0,3.0,2.0,-12.0,False,False,31.0
Draymond Green,F,0 days 00:31:37,4.0,3.0,3.0,2.0,0.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,-7.0,False,False,11.0
James Wiseman,C,0 days 00:15:18,9.0,6.0,0.0,0.0,2.0,3.0,7.0,42.9,1.0,2.0,50.0,2.0,4.0,50.0,2.0,4.0,1.0,0.0,-21.0,False,False,21.0
Kelly Oubre Jr.,G,0 days 00:21:23,6.0,5.0,0.0,1.0,0.0,2.0,7.0,28.6,0.0,3.0,0.0,2.0,2.0,100.0,2.0,3.0,3.0,2.0,-25.0,False,False,11.0
Stephen Curry,G,0 days 00:36:15,38.0,2.0,11.0,3.0,0.0,13.0,24.0,54.2,9.0,14.0,64.3,3.0,3.0,100.0,0.0,2.0,2.0,3.0,13.0,False,False,71.0
Kent Bazemore,,0 days 00:20:48,6.0,1.0,2.0,3.0,0.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,16.0,False,False,14.0
Kevon Looney,,0 days 00:12:55,2.0,2.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,10.0,False,False,3.0
Eric Paschall,,0 days 00:20:01,12.0,6.0,1.0,0.0,0.0,5.0,10.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,4.0,0.0,0.0,21.0,False,False,22.0
Damion Lee,,0 days 00:22:52,8.0,1.0,2.0,1.0,0.0,3.0,6.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,False,False,17.0
Brad Wanamaker,,0 days 00:16:14,8.0,6.0,4.0,0.0,0.0,2.0,3.0,66.7,2.0,2.0,100.0,2.0,2.0,100.0,0.0,6.0,0.0,0.0,6.0,False,False,23.0
Mychal Mulder,,0 days 00:19:31,6.0,0.0,1.0,1.0,0.0,2.0,5.0,40.0,1.0,4.0,25.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,27.0,False,False,12.0
Nico Mannion,,,,,,,,,,,,,,,,,,,,,,True,False,
Jordan Poole,,,,,,,,,,,,,,,,,,,,,,True,False,
