nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
James Ennis III,F,0 days 00:20:54,6.0,3.0,2.0,1.0,0.0,2.0,7.0,28.6,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,1.0,3.0,-7.0,False,False,10.0
Gary Clark,F,0 days 00:31:48,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,-19.0,False,False,3.0
Nikola Vucevic,C,0 days 00:30:37,22.0,12.0,3.0,1.0,0.0,8.0,19.0,42.1,3.0,7.0,42.9,3.0,3.0,100.0,3.0,9.0,0.0,0.0,-18.0,False,False,45.0
Dwayne Bacon,G,0 days 00:28:54,10.0,1.0,1.0,0.0,0.0,4.0,10.0,40.0,0.0,1.0,0.0,2.0,3.0,66.7,0.0,1.0,1.0,2.0,-21.0,False,False,13.0
Cole Anthony,G,0 days 00:28:06,15.0,2.0,3.0,2.0,0.0,6.0,14.0,42.9,0.0,3.0,0.0,3.0,4.0,75.0,1.0,1.0,4.0,1.0,-27.0,False,False,23.0
Khem Birch,,0 days 00:23:58,11.0,5.0,2.0,0.0,0.0,4.0,7.0,57.1,1.0,1.0,100.0,2.0,2.0,100.0,2.0,3.0,0.0,1.0,-34.0,False,False,22.0
Terrence Ross,,0 days 00:18:22,5.0,1.0,1.0,1.0,0.0,2.0,9.0,22.2,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-31.0,False,False,5.0
Jordan Bone,,0 days 00:28:31,7.0,2.0,4.0,0.0,0.0,3.0,8.0,37.5,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-24.0,False,False,16.0
Karim Mane,,0 days 00:21:20,2.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,5.0,2.0,0.0,-20.0,False,False,7.0
Mo Bamba,,0 days 00:13:28,12.0,7.0,0.0,0.0,0.0,5.0,9.0,55.6,2.0,4.0,50.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,-9.0,False,False,24.0
Evan Fournier,,,,,,,,,,,,,,,,,,,,,,True,True,
Aaron Gordon,,,,,,,,,,,,,,,,,,,,,,True,True,
