nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Taurean Prince,F,0 days 00:24:29,16.0,4.0,0.0,1.0,1.0,4.0,13.0,30.8,1.0,4.0,25.0,7.0,7.0,100.0,0.0,4.0,2.0,1.0,10.0,False,False,26.0
Jeff Green,F,0 days 00:34:23,9.0,9.0,4.0,1.0,0.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,8.0,False,False,26.0
Jarrett Allen,C,0 days 00:30:16,12.0,6.0,6.0,1.0,1.0,3.0,7.0,42.9,0.0,0.0,0.0,6.0,7.0,85.7,3.0,3.0,2.0,2.0,3.0,False,False,30.0
Bruce Brown,G,0 days 00:23:32,2.0,6.0,0.0,0.0,1.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,False,False,6.0
Caris LeVert,G,0 days 00:36:44,43.0,5.0,6.0,0.0,0.0,15.0,23.0,65.2,7.0,9.0,77.8,6.0,6.0,100.0,0.0,5.0,5.0,2.0,8.0,False,False,71.0
Timothe Luwawu-Cabarrot,,0 days 00:18:50,3.0,3.0,1.0,0.0,0.0,1.0,8.0,12.5,0.0,3.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,-7.0,False,False,4.0
Joe Harris,,0 days 00:28:05,13.0,2.0,2.0,0.0,1.0,6.0,9.0,66.7,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-12.0,False,False,22.0
Landry Shamet,,0 days 00:22:40,8.0,2.0,4.0,2.0,0.0,3.0,7.0,42.9,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-15.0,False,False,20.0
Chris Chiozza,,0 days 00:08:38,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,False,False,-2.0
DeAndre Jordan,,0 days 00:17:22,4.0,5.0,3.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,-9.0,False,False,12.0
Rodions Kurucs,,,,,,,,,,,,,,,,,,,,,,True,False,
Reggie Perry,,,,,,,,,,,,,,,,,,,,,,True,False,
