nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Luguentz Dort,0 days 00:24:35,8.0,11.0,72.7,3.0,6.0,50.0,1.0,2.0,50.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,20.0,-10.0,False,False,luguentzdort,42.0
Darius Bazley,0 days 00:23:43,5.0,11.0,45.5,2.0,7.0,28.6,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,12.0,-10.0,False,False,dariusbazley,21.0
Isaiah Roby,0 days 00:26:11,3.0,9.0,33.3,1.0,3.0,33.3,3.0,3.0,100.0,6.0,3.0,9.0,3.0,4.0,0.0,3.0,3.0,10.0,-18.0,False,False,isaiahroby,26.0
Shai Gilgeous-Alexander,0 days 00:27:13,5.0,11.0,45.5,1.0,4.0,25.0,3.0,6.0,50.0,0.0,5.0,5.0,7.0,0.0,1.0,4.0,0.0,14.0,-19.0,False,False,shaigilgeousalexander,32.0
George Hill,0 days 00:21:59,2.0,5.0,40.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,-12.0,False,False,georgehill,9.0
Hamidou Diallo,0 days 00:18:41,2.0,8.0,25.0,1.0,2.0,50.0,3.0,5.0,60.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,2.0,8.0,-14.0,False,False,hamidoudiallo,16.0
Mike Muscala,0 days 00:14:03,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,-5.0,False,False,mikemuscala,3.0
Aleksej Pokusevski,0 days 00:24:17,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,-8.0,False,False,aleksejpokusevski,3.0
Theo Maledon,0 days 00:20:30,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,7.0,-11.0,False,False,theomaledon,15.0
Moses Brown,0 days 00:05:40,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,False,False,mosesbrown,12.0
Kenrich Williams,0 days 00:06:08,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,kenrichwilliams,-2.0
Josh Hall,0 days 00:13:03,2.0,5.0,40.0,0.0,2.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,6.0,False,False,joshhall,11.0
Justin Jackson,0 days 00:07:20,3.0,3.0,100.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,8.0,False,False,justinjackson,19.0
Darius Miller,0 days 00:06:37,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,False,False,dariusmiller,2.0
