nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
De'Andre Hunter,F,0 days 00:31:10,23.0,6.0,1.0,0.0,0.0,9.0,10.0,90.0,3.0,4.0,75.0,2.0,2.0,100.0,1.0,5.0,0.0,2.0,0.0,False,False,44.0
John Collins,F,0 days 00:25:27,20.0,8.0,2.0,0.0,1.0,9.0,14.0,64.3,2.0,5.0,40.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,9.0,False,False,40.0
Clint Capela,C,0 days 00:29:43,12.0,11.0,6.0,0.0,0.0,6.0,10.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,1.0,3.0,12.0,False,False,32.0
Cam Reddish,G,0 days 00:31:27,12.0,7.0,1.0,1.0,0.0,3.0,11.0,27.3,2.0,4.0,50.0,4.0,4.0,100.0,1.0,6.0,1.0,3.0,6.0,False,False,23.0
Trae Young,G,0 days 00:32:26,21.0,5.0,7.0,1.0,1.0,7.0,21.0,33.3,3.0,8.0,37.5,4.0,4.0,100.0,2.0,3.0,3.0,2.0,11.0,False,False,37.0
Solomon Hill,,0 days 00:23:40,6.0,4.0,1.0,1.0,1.0,2.0,9.0,22.2,2.0,7.0,28.6,0.0,0.0,0.0,0.0,4.0,0.0,1.0,20.0,False,False,15.0
Kevin Huerter,,0 days 00:21:01,10.0,1.0,2.0,4.0,0.0,4.0,8.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,14.0,False,False,20.0
Bogdan Bogdanovic,,0 days 00:25:31,7.0,2.0,1.0,0.0,0.0,2.0,6.0,33.3,1.0,3.0,33.3,2.0,2.0,100.0,1.0,1.0,2.0,2.0,9.0,False,False,11.0
Bruno Fernando,,0 days 00:02:10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,False,False,1.0
Brandon Goodwin,,0 days 00:15:33,3.0,3.0,3.0,1.0,0.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,False,False,11.0
Nathan Knight,,0 days 00:00:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0
Skylar Mays,,0 days 00:00:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0
Danilo Gallinari,,,,,,,,,,,,,,,,,,,,,,True,False,
