nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Bojan Bogdanovic,F,0 days 00:33:10,6.0,3.0,1.0,0.0,0.0,3.0,12.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,-13.0,False,False,8.0
Royce O'Neale,F,0 days 00:33:37,6.0,4.0,2.0,0.0,0.0,2.0,7.0,28.6,2.0,6.0,33.3,0.0,0.0,0.0,1.0,3.0,1.0,3.0,5.0,False,False,14.0
Rudy Gobert,C,0 days 00:24:27,12.0,9.0,1.0,1.0,1.0,5.0,10.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,2.0,7.0,0.0,4.0,0.0,False,False,28.0
Donovan Mitchell,G,0 days 00:35:10,15.0,4.0,5.0,0.0,0.0,6.0,14.0,42.9,3.0,10.0,30.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,-8.0,False,False,28.0
Mike Conley,G,0 days 00:33:39,33.0,2.0,7.0,1.0,0.0,11.0,20.0,55.0,7.0,14.0,50.0,4.0,4.0,100.0,1.0,1.0,2.0,0.0,24.0,False,False,61.0
Joe Ingles,,0 days 00:32:54,11.0,8.0,7.0,0.0,0.0,5.0,7.0,71.4,1.0,3.0,33.3,0.0,0.0,0.0,1.0,7.0,1.0,2.0,5.0,False,False,31.0
Derrick Favors,,0 days 00:23:32,14.0,11.0,2.0,0.0,1.0,6.0,12.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,4.0,7.0,1.0,4.0,6.0,False,False,31.0
Jordan Clarkson,,0 days 00:21:00,9.0,5.0,2.0,1.0,1.0,3.0,7.0,42.9,2.0,5.0,40.0,1.0,1.0,100.0,2.0,3.0,3.0,1.0,5.0,False,False,20.0
Georges Niang,,0 days 00:02:30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,False,1.0
Udoka Azubuike,,,,,,,,,,,,,,,,,,,,,,True,False,
Shaquille Harrison,,,,,,,,,,,,,,,,,,,,,,True,False,
Elijah Hughes,,,,,,,,,,,,,,,,,,,,,,True,False,
Juwan Morgan,,,,,,,,,,,,,,,,,,,,,,True,False,
Miye Oni,,,,,,,,,,,,,,,,,,,,,,True,False,
