nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Mikal Bridges,F,0 days 00:36:15,14.0,1.0,2.0,0.0,1.0,4.0,10.0,40.0,4.0,8.0,50.0,2.0,2.0,100.0,0.0,1.0,0.0,3.0,-3.0,False,False,26.0
Jae Crowder,F,0 days 00:29:18,4.0,3.0,4.0,0.0,0.0,1.0,5.0,20.0,0.0,4.0,0.0,2.0,2.0,100.0,0.0,3.0,1.0,4.0,-11.0,False,False,13.0
Deandre Ayton,C,0 days 00:38:30,22.0,11.0,1.0,0.0,2.0,10.0,13.0,76.9,0.0,1.0,0.0,2.0,2.0,100.0,2.0,9.0,4.0,3.0,-11.0,False,False,42.0
Devin Booker,G,0 days 00:35:55,22.0,2.0,2.0,0.0,0.0,9.0,17.0,52.9,3.0,7.0,42.9,1.0,2.0,50.0,0.0,2.0,8.0,4.0,-13.0,False,False,28.0
Chris Paul,G,0 days 00:32:27,21.0,5.0,6.0,0.0,1.0,6.0,12.0,50.0,1.0,2.0,50.0,8.0,8.0,100.0,1.0,4.0,2.0,2.0,-4.0,False,False,41.0
Cameron Payne,,0 days 00:16:33,2.0,4.0,3.0,1.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,7.0,False,False,8.0
Cameron Johnson,,0 days 00:22:18,9.0,4.0,2.0,0.0,0.0,3.0,9.0,33.3,3.0,8.0,37.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,False,False,20.0
Langston Galloway,,0 days 00:07:56,9.0,1.0,0.0,0.0,0.0,2.0,3.0,66.7,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,0.0,10.0,False,False,16.0
Jevon Carter,,0 days 00:15:52,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,False,False,4.0
Frank Kaminsky,,0 days 00:10:55,3.0,4.0,2.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,3.0,1.0,0.0,1.0,14.0,False,False,11.0
Ty-Shon Alexander,,,,,,,,,,,,,,,,,,,,,,True,False,
Damian Jones,,,,,,,,,,,,,,,,,,,,,,True,False,
E'Twaun Moore,,,,,,,,,,,,,,,,,,,,,,True,False,
Dario Saric,,,,,,,,,,,,,,,,,,,,,,True,True,
