nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Andrew Wiggins,F,0 days 00:33:34,15.0,4.0,1.0,0.0,2.0,5.0,12.0,41.7,1.0,3.0,33.3,4.0,7.0,57.1,1.0,3.0,3.0,2.0,-26.0,False,False,27.0
Draymond Green,F,0 days 00:18:38,0.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,-18.0,False,False,7.0
James Wiseman,C,0 days 00:19:00,8.0,5.0,0.0,0.0,2.0,2.0,8.0,25.0,0.0,2.0,0.0,4.0,4.0,100.0,0.0,5.0,1.0,4.0,-22.0,False,False,16.0
Kelly Oubre Jr.,G,0 days 00:28:07,10.0,4.0,0.0,0.0,1.0,4.0,12.0,33.3,0.0,4.0,0.0,2.0,3.0,66.7,0.0,4.0,2.0,2.0,-20.0,False,False,16.0
Stephen Curry,G,0 days 00:34:38,26.0,8.0,5.0,0.0,0.0,9.0,20.0,45.0,4.0,12.0,33.3,4.0,4.0,100.0,0.0,8.0,1.0,1.0,-27.0,False,False,52.0
Juan Toscano-Anderson,,0 days 00:17:16,5.0,3.0,3.0,0.0,1.0,1.0,2.0,50.0,0.0,1.0,0.0,3.0,3.0,100.0,0.0,3.0,1.0,1.0,-10.0,False,False,15.0
Kevon Looney,,0 days 00:12:04,2.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-8.0,False,False,5.0
Kent Bazemore,,0 days 00:17:15,8.0,2.0,1.0,0.0,0.0,3.0,4.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,2.0,2.0,-5.0,False,False,14.0
Eric Paschall,,0 days 00:17:55,13.0,4.0,1.0,0.0,1.0,5.0,7.0,71.4,0.0,1.0,0.0,3.0,3.0,100.0,0.0,4.0,1.0,1.0,5.0,False,False,25.0
Damion Lee,,0 days 00:16:13,2.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,1.0,6.0,0.0,4.0,-8.0,False,False,12.0
Brad Wanamaker,,0 days 00:15:29,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,3.0,3.0,8.0,False,False,4.0
Mychal Mulder,,0 days 00:10:29,2.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,4.0
Jordan Poole,,0 days 00:03:21,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,5.0,False,False,13.0
