nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Joe Harris,F,0 days 00:28:13,12.0,7.0,3.0,1.0,1.0,5.0,10.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,4.0,False,False,29.0
Kevin Durant,F,0 days 00:37:28,28.0,8.0,4.0,1.0,2.0,10.0,21.0,47.6,2.0,7.0,28.6,6.0,6.0,100.0,1.0,7.0,5.0,0.0,-1.0,False,False,50.0
DeAndre Jordan,C,0 days 00:18:18,8.0,5.0,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,4.0,6.0,66.7,2.0,3.0,2.0,2.0,-9.0,False,False,21.0
Timothe Luwawu-Cabarrot,G,0 days 00:20:39,2.0,1.0,1.0,0.0,0.0,1.0,7.0,14.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-7.0,False,False,2.0
Kyrie Irving,G,0 days 00:33:07,18.0,11.0,4.0,2.0,0.0,6.0,21.0,28.6,2.0,11.0,18.2,4.0,4.0,100.0,3.0,8.0,1.0,0.0,-3.0,False,False,40.0
Jarrett Allen,,0 days 00:22:03,5.0,4.0,0.0,0.0,1.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,0.0,2.0,-7.0,False,False,12.0
Taurean Prince,,0 days 00:13:43,5.0,3.0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,3.0,1.0,2.0,-10.0,False,False,11.0
Landry Shamet,,0 days 00:16:47,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-18.0,False,False,1.0
Caris LeVert,,0 days 00:26:33,8.0,2.0,3.0,1.0,0.0,4.0,10.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-15.0,False,False,13.0
Jeff Green,,0 days 00:08:12,7.0,0.0,1.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,-6.0,False,False,13.0
Rodions Kurucs,,0 days 00:03:00,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,False,False,1.0
Bruce Brown,,0 days 00:03:00,2.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,False,False,4.0
Chris Chiozza,,0 days 00:03:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,-4.0,False,False,3.0
Reggie Perry,,0 days 00:03:00,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,False,False,1.0
Tyler Johnson,,0 days 00:02:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,0.0
