nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Deni Avdija,F,0 days 00:27:14,11.0,7.0,3.0,3.0,0.0,4.0,7.0,57.1,3.0,5.0,60.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,32.0,False,False,29.0
Rui Hachimura,F,0 days 00:19:29,11.0,4.0,2.0,0.0,0.0,3.0,8.0,37.5,0.0,0.0,0.0,5.0,6.0,83.3,1.0,3.0,1.0,3.0,11.0,False,False,20.0
Thomas Bryant,C,0 days 00:22:01,18.0,7.0,2.0,0.0,0.0,7.0,7.0,100.0,1.0,1.0,100.0,3.0,4.0,75.0,2.0,5.0,2.0,1.0,25.0,False,False,37.0
Bradley Beal,G,0 days 00:27:58,31.0,3.0,7.0,1.0,0.0,12.0,20.0,60.0,3.0,5.0,60.0,4.0,5.0,80.0,0.0,3.0,2.0,1.0,23.0,False,False,54.0
Raul Neto,G,0 days 00:22:20,12.0,0.0,2.0,2.0,0.0,5.0,7.0,71.4,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,False,False,20.0
Robin Lopez,,0 days 00:19:40,11.0,6.0,2.0,0.0,3.0,5.0,9.0,55.6,0.0,2.0,0.0,1.0,1.0,100.0,2.0,4.0,1.0,5.0,9.0,False,False,25.0
Davis Bertans,,0 days 00:19:32,11.0,2.0,1.0,0.0,0.0,4.0,8.0,50.0,3.0,7.0,42.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,False,False,20.0
Troy Brown Jr.,,0 days 00:13:51,4.0,3.0,1.0,1.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,5.0,False,False,13.0
Ish Smith,,0 days 00:20:56,5.0,6.0,9.0,0.0,0.0,2.0,6.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,18.0,False,False,17.0
Jerome Robinson,,0 days 00:22:07,13.0,2.0,3.0,1.0,0.0,4.0,8.0,50.0,2.0,3.0,66.7,3.0,3.0,100.0,0.0,2.0,0.0,1.0,-5.0,False,False,25.0
Garrison Mathews,,0 days 00:09:05,3.0,1.0,2.0,0.0,0.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,False,False,8.0
Anzejs Pasecniks,,0 days 00:06:19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,-13.0,False,False,-3.0
Anthony Gill,,0 days 00:04:44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,False,False,1.0
Isaac Bonga,,0 days 00:04:44,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-13.0,False,False,1.0
Moritz Wagner,,,,,,,,,,,,,,,,,,,,,,True,False,
