nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Danny Green,0 days 00:25:28,4.0,8.0,50.0,4.0,7.0,57.1,0.0,0.0,0.0,1.0,5.0,6.0,3.0,1.0,0.0,1.0,1.0,12.0,10.0,False,False,dannygreen,28.0
Tobias Harris,0 days 00:29:48,7.0,13.0,53.8,2.0,4.0,50.0,2.0,2.0,100.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,18.0,4.0,False,False,tobiasharris,32.0
Joel Embiid,0 days 00:23:36,3.0,8.0,37.5,1.0,2.0,50.0,2.0,4.0,50.0,0.0,5.0,5.0,1.0,1.0,0.0,3.0,1.0,9.0,4.0,False,False,joelembiid,17.0
Tyrese Maxey,0 days 00:25:40,6.0,10.0,60.0,1.0,3.0,33.3,2.0,2.0,100.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,15.0,-2.0,False,False,tyresemaxey,23.0
Ben Simmons,0 days 00:34:26,4.0,8.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,8.0,10.0,12.0,3.0,0.0,5.0,4.0,10.0,10.0,False,False,bensimmons,33.0
Shake Milton,0 days 00:27:21,11.0,15.0,73.3,3.0,4.0,75.0,6.0,6.0,100.0,0.0,2.0,2.0,7.0,2.0,1.0,1.0,2.0,31.0,24.0,False,False,shakemilton,59.0
Matisse Thybulle,0 days 00:17:15,2.0,7.0,28.6,2.0,6.0,33.3,2.0,4.0,50.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,8.0,10.0,False,False,matissethybulle,19.0
Mike Scott,0 days 00:05:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,False,False,mikescott,2.0
Dwight Howard,0 days 00:22:02,2.0,2.0,100.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,3.0,4.0,0.0,1.0,0.0,2.0,4.0,8.0,16.0,False,False,dwighthoward,17.0
Isaiah Joe,0 days 00:19:22,4.0,8.0,50.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,16.0,False,False,isaiahjoe,21.0
Dakota Mathias,0 days 00:02:34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,dakotamathias,1.0
Terrance Ferguson,0 days 00:02:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,False,False,terranceferguson,-1.0
Paul Reed,0 days 00:02:22,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-3.0,False,False,paulreed,2.0
Tony Bradley,0 days 00:02:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,False,False,tonybradley,1.0
