nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Andrew Wiggins,0 days 00:35:34,7.0,16.0,43.8,0.0,4.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,16.0,0.0,False,False,andrewwiggins,27.0
Draymond Green,0 days 00:25:15,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,4.0,4.0,7.0,1.0,0.0,5.0,5.0,1.0,-4.0,False,False,draymondgreen,10.0
James Wiseman,0 days 00:27:23,8.0,13.0,61.5,0.0,0.0,0.0,2.0,2.0,100.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,4.0,18.0,0.0,False,False,jameswiseman,32.0
Kelly Oubre Jr.,0 days 00:30:25,3.0,10.0,30.0,3.0,8.0,37.5,5.0,6.0,83.3,0.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,14.0,-7.0,False,False,kellyoubrejr,32.0
Stephen Curry,0 days 00:36:58,14.0,23.0,60.9,5.0,11.0,45.5,2.0,2.0,100.0,0.0,11.0,11.0,4.0,2.0,0.0,7.0,2.0,35.0,-21.0,False,False,stephencurry,63.0
Kevon Looney,0 days 00:09:43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-17.0,False,False,kevonlooney,4.0
Kent Bazemore,0 days 00:10:26,1.0,2.0,50.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,4.0,-14.0,False,False,kentbazemore,9.0
Eric Paschall,0 days 00:20:50,2.0,9.0,22.2,1.0,2.0,50.0,3.0,4.0,75.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,8.0,-8.0,False,False,ericpaschall,14.0
Damion Lee,0 days 00:18:51,1.0,3.0,33.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,2.0,0.0,1.0,4.0,2.0,4.0,False,False,damionlee,11.0
Mychal Mulder,0 days 00:06:49,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,False,False,mychalmulder,7.0
Brad Wanamaker,0 days 00:16:45,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,8.0,False,False,bradwanamaker,8.0
Jordan Poole,0 days 00:01:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,jordanpoole,1.0
