nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
OG Anunoby,0 days 00:33:01,4.0,9.0,44.4,2.0,4.0,50.0,3.0,4.0,75.0,3.0,2.0,5.0,2.0,3.0,1.0,2.0,2.0,13.0,-5.0,False,False,oganunoby,29.0
Pascal Siakam,0 days 00:37:42,6.0,15.0,40.0,2.0,6.0,33.3,1.0,1.0,100.0,3.0,4.0,7.0,4.0,3.0,1.0,2.0,3.0,15.0,1.0,False,False,pascalsiakam,32.0
Aron Baynes,0 days 00:07:33,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,False,False,aronbaynes,4.0
Fred VanVleet,0 days 00:35:30,6.0,20.0,30.0,5.0,15.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,4.0,1.0,17.0,-5.0,False,False,fredvanvleet,29.0
Kyle Lowry,0 days 00:34:53,6.0,10.0,60.0,4.0,5.0,80.0,0.0,0.0,0.0,1.0,5.0,6.0,12.0,2.0,0.0,4.0,2.0,16.0,14.0,False,False,kylelowry,39.0
Chris Boucher,0 days 00:29:31,8.0,12.0,66.7,2.0,4.0,50.0,7.0,8.0,87.5,4.0,6.0,10.0,2.0,1.0,2.0,1.0,2.0,25.0,1.0,False,False,chrisboucher,55.0
Stanley Johnson,0 days 00:20:48,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,6.0,2.0,False,False,stanleyjohnson,14.0
Norman Powell,0 days 00:19:36,5.0,13.0,38.5,1.0,8.0,12.5,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,2.0,0.0,11.0,7.0,False,False,normanpowell,21.0
Yuta Watanabe,0 days 00:14:59,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,8.0,False,False,yutawatanabe,11.0
Malachi Flynn,0 days 00:06:27,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,-7.0,False,False,malachiflynn,7.0
DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,True,False,deandrebembry,
Terence Davis,,,,,,,,,,,,,,,,,,,,,True,False,terencedavis,
Jalen Harris,,,,,,,,,,,,,,,,,,,,,True,False,jalenharris,
Matt Thomas,,,,,,,,,,,,,,,,,,,,,True,False,mattthomas,
Paul Watson,,,,,,,,,,,,,,,,,,,,,True,False,paulwatson,
