nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Reggie Bullock,F,0 days 00:33:20,6.0,7.0,1.0,1.0,0.0,2.0,6.0,33.3,2.0,5.0,40.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,6.0,False,False,18.0
Julius Randle,F,0 days 00:37:01,12.0,11.0,8.0,2.0,0.0,5.0,16.0,31.3,2.0,5.0,40.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,6.0,False,False,28.0
Mitchell Robinson,C,0 days 00:29:08,16.0,9.0,1.0,0.0,2.0,8.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,10.0,False,False,34.0
RJ Barrett,G,0 days 00:42:16,25.0,5.0,3.0,0.0,0.0,8.0,15.0,53.3,4.0,5.0,80.0,5.0,6.0,83.3,0.0,5.0,1.0,1.0,5.0,False,False,44.0
Elfrid Payton,G,0 days 00:34:42,19.0,8.0,5.0,0.0,0.0,8.0,17.0,47.1,0.0,1.0,0.0,3.0,4.0,75.0,3.0,5.0,3.0,0.0,6.0,False,False,33.0
Nerlens Noel,,0 days 00:17:04,4.0,6.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,-8.0,False,False,13.0
Immanuel Quickley,,0 days 00:15:44,9.0,1.0,2.0,0.0,0.0,3.0,4.0,75.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,1.0,3.0,3.0,-4.0,False,False,15.0
Kevin Knox II,,0 days 00:15:21,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-3.0,False,False,3.0
Austin Rivers,,0 days 00:17:22,15.0,2.0,2.0,0.0,0.0,6.0,9.0,66.7,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,False,False,25.0
Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,,True,False,
Jared Harper,,,,,,,,,,,,,,,,,,,,,,True,False,
Theo Pinson,,,,,,,,,,,,,,,,,,,,,,True,False,
