nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
OG Anunoby,F,0 days 00:36:26,17.0,7.0,3.0,0.0,0.0,5.0,11.0,45.5,2.0,8.0,25.0,5.0,6.0,83.3,1.0,6.0,2.0,4.0,2.0,False,False,38.0
Pascal Siakam,F,0 days 00:24:44,10.0,4.0,1.0,1.0,0.0,4.0,10.0,40.0,0.0,4.0,0.0,2.0,2.0,100.0,2.0,2.0,3.0,6.0,-16.0,False,False,17.0
Aron Baynes,C,0 days 00:23:02,8.0,5.0,1.0,1.0,0.0,4.0,7.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,-3.0,False,False,17.0
Kyle Lowry,G,0 days 00:39:15,16.0,6.0,8.0,0.0,0.0,4.0,14.0,28.6,3.0,11.0,27.3,5.0,5.0,100.0,1.0,5.0,2.0,3.0,-6.0,False,False,38.0
Fred VanVleet,G,0 days 00:39:39,27.0,8.0,5.0,1.0,1.0,9.0,23.0,39.1,4.0,13.0,30.8,5.0,5.0,100.0,2.0,6.0,0.0,3.0,3.0,False,False,55.0
Alex Len,,0 days 00:07:13,2.0,1.0,0.0,0.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-5.0,False,False,5.0
Stanley Johnson,,0 days 00:11:59,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False,False,2.0
Norman Powell,,0 days 00:24:02,12.0,2.0,0.0,0.0,0.0,4.0,10.0,40.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,2.0,1.0,2.0,-1.0,False,False,17.0
Chris Boucher,,0 days 00:28:33,24.0,5.0,1.0,2.0,1.0,7.0,13.0,53.8,1.0,4.0,25.0,9.0,9.0,100.0,2.0,3.0,0.0,5.0,11.0,False,False,47.0
Terence Davis,,0 days 00:05:07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-5.0,False,False,2.0
DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,,True,False,
Malachi Flynn,,,,,,,,,,,,,,,,,,,,,,True,False,
Matt Thomas,,,,,,,,,,,,,,,,,,,,,,True,False,
Yuta Watanabe,,,,,,,,,,,,,,,,,,,,,,True,False,
Paul Watson,,,,,,,,,,,,,,,,,,,,,,True,False,
