nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Dwayne Bacon,F,0 days 00:29:57,5.0,4.0,1.0,1.0,0.0,2.0,11.0,18.2,0.0,4.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,3.0,-12.0,False,False,9.0
Aaron Gordon,F,0 days 00:27:44,15.0,8.0,5.0,0.0,0.0,6.0,15.0,40.0,1.0,6.0,16.7,2.0,3.0,66.7,1.0,7.0,0.0,0.0,-2.0,False,False,34.0
Nikola Vucevic,C,0 days 00:34:58,30.0,13.0,2.0,0.0,0.0,13.0,21.0,61.9,4.0,7.0,57.1,0.0,0.0,0.0,2.0,11.0,1.0,1.0,-7.0,False,False,56.0
Michael Carter-Williams,G,0 days 00:31:09,4.0,9.0,1.0,0.0,0.0,2.0,11.0,18.2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,5.0,-3.0,False,False,10.0
Markelle Fultz,G,0 days 00:34:58,12.0,3.0,8.0,2.0,0.0,5.0,16.0,31.3,1.0,4.0,25.0,1.0,2.0,50.0,0.0,3.0,3.0,2.0,-7.0,False,False,22.0
Terrence Ross,,0 days 00:30:49,26.0,5.0,2.0,1.0,0.0,9.0,21.0,42.9,4.0,9.0,44.4,4.0,5.0,80.0,2.0,3.0,0.0,1.0,-1.0,False,False,45.0
Gary Clark,,0 days 00:18:04,0.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,-6.0,False,False,8.0
Khem Birch,,0 days 00:15:14,5.0,2.0,0.0,1.0,1.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,0.0,0.0,1.0,-3.0,False,False,10.0
Cole Anthony,,0 days 00:17:07,2.0,5.0,1.0,0.0,0.0,1.0,7.0,14.3,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,-4.0,False,False,5.0
Mo Bamba,,,,,,,,,,,,,,,,,,,,,,True,False,
Jordan Bone,,,,,,,,,,,,,,,,,,,,,,True,False,
Karim Mane,,,,,,,,,,,,,,,,,,,,,,True,False,
