nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Dante Exum,F,0 days 00:35:37,6.0,5.0,1.0,1.0,0.0,3.0,8.0,37.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,3.0,False,False,12.0
Larry Nance Jr.,F,0 days 00:37:37,9.0,11.0,6.0,3.0,0.0,3.0,10.0,30.0,1.0,4.0,25.0,2.0,2.0,100.0,4.0,7.0,1.0,1.0,8.0,False,False,30.0
Andre Drummond,C,0 days 00:20:20,12.0,11.0,0.0,0.0,0.0,6.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,2.0,-8.0,False,False,21.0
Darius Garland,G,0 days 00:34:20,8.0,2.0,2.0,1.0,1.0,3.0,14.0,21.4,0.0,3.0,0.0,2.0,3.0,66.7,0.0,2.0,5.0,4.0,7.0,False,False,7.0
Collin Sexton,G,0 days 00:36:54,27.0,2.0,3.0,3.0,0.0,10.0,18.0,55.6,2.0,5.0,40.0,5.0,5.0,100.0,1.0,1.0,0.0,3.0,0.0,False,False,47.0
Thon Maker,,0 days 00:05:54,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,1.0,1.0,-7.0,False,False,4.0
Cedi Osman,,0 days 00:26:50,11.0,4.0,2.0,0.0,0.0,4.0,12.0,33.3,3.0,9.0,33.3,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,False,False,22.0
JaVale McGee,,0 days 00:25:56,14.0,9.0,4.0,2.0,1.0,6.0,11.0,54.5,0.0,0.0,0.0,2.0,5.0,40.0,5.0,4.0,2.0,4.0,13.0,False,False,34.0
Damyean Dotson,,0 days 00:13:23,7.0,1.0,0.0,0.0,0.0,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,False,False,11.0
Dean Wade,,0 days 00:09:08,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,False,False,1.0
Marques Bolden,,,,,,,,,,,,,,,,,,,,,,True,False,
Lamar Stevens,,,,,,,,,,,,,,,,,,,,,,True,False,
