nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Kawhi Leonard,F,0 days 00:30:25,28.0,3.0,7.0,3.0,1.0,9.0,17.0,52.9,3.0,5.0,60.0,7.0,8.0,87.5,1.0,2.0,0.0,4.0,23.0,False,False,56.0
Nicolas Batum,F,0 days 00:26:26,11.0,5.0,3.0,1.0,0.0,4.0,6.0,66.7,2.0,2.0,100.0,1.0,2.0,50.0,2.0,3.0,0.0,1.0,26.0,False,False,26.0
Serge Ibaka,C,0 days 00:23:09,11.0,8.0,3.0,1.0,1.0,4.0,11.0,36.4,3.0,5.0,60.0,0.0,0.0,0.0,2.0,6.0,1.0,3.0,20.0,False,False,25.0
Paul George,G,0 days 00:28:27,23.0,10.0,7.0,2.0,0.0,8.0,15.0,53.3,4.0,9.0,44.4,3.0,4.0,75.0,0.0,10.0,3.0,1.0,25.0,False,False,53.0
Patrick Beverley,G,0 days 00:21:59,7.0,4.0,0.0,2.0,0.0,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,23.0,False,False,15.0
Luke Kennard,,0 days 00:19:44,5.0,0.0,1.0,0.0,0.0,2.0,5.0,40.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.0,False,False,4.0
Lou Williams,,0 days 00:21:58,15.0,5.0,2.0,1.0,0.0,7.0,13.0,53.8,1.0,4.0,25.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,False,False,27.0
Ivica Zubac,,0 days 00:15:12,7.0,2.0,2.0,2.0,3.0,2.0,2.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,0.0,2.0,3.0,7.0,False,False,20.0
Reggie Jackson,,0 days 00:22:37,11.0,1.0,2.0,0.0,0.0,4.0,6.0,66.7,2.0,4.0,50.0,1.0,3.0,33.3,0.0,1.0,0.0,3.0,-1.0,False,False,23.0
Patrick Patterson,,0 days 00:11:53,2.0,3.0,0.0,0.0,0.0,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,-6.0,False,False,4.0
Terance Mann,,0 days 00:08:05,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,-6.0,False,False,3.0
Mfiondu Kabengele,,0 days 00:07:51,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,False,False,3.0
Amir Coffey,,0 days 00:05:29,6.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,False,False,9.0
Daniel Oturu,,0 days 00:03:45,2.0,2.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,5.0
