nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Joe Harris,F,0 days 00:31:33,23.0,2.0,2.0,0.0,1.0,8.0,11.0,72.7,6.0,8.0,75.0,1.0,2.0,50.0,0.0,2.0,0.0,5.0,-7.0,False,False,43.0
Kevin Durant,F,0 days 00:35:59,33.0,11.0,8.0,1.0,1.0,11.0,22.0,50.0,2.0,6.0,33.3,9.0,9.0,100.0,1.0,10.0,4.0,1.0,1.0,False,False,65.0
DeAndre Jordan,C,0 days 00:15:13,5.0,1.0,0.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,3.0,-8.0,False,False,12.0
Timothe Luwawu-Cabarrot,G,0 days 00:26:25,3.0,1.0,3.0,0.0,0.0,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-5.0,False,False,8.0
Kyrie Irving,G,0 days 00:34:00,25.0,2.0,6.0,2.0,0.0,10.0,27.0,37.0,3.0,11.0,27.3,2.0,2.0,100.0,0.0,2.0,1.0,4.0,-6.0,False,False,40.0
Jarrett Allen,,0 days 00:24:26,15.0,13.0,1.0,0.0,0.0,6.0,7.0,85.7,0.0,0.0,0.0,3.0,5.0,60.0,5.0,8.0,2.0,3.0,8.0,False,False,37.0
Taurean Prince,,0 days 00:19:33,12.0,3.0,1.0,1.0,0.0,5.0,5.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,False,False,24.0
Caris LeVert,,0 days 00:24:13,10.0,4.0,8.0,0.0,0.0,4.0,13.0,30.8,2.0,6.0,33.3,0.0,0.0,0.0,2.0,2.0,1.0,1.0,11.0,False,False,22.0
Landry Shamet,,0 days 00:17:26,14.0,1.0,0.0,1.0,0.0,5.0,5.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,2.0,11.0,False,False,25.0
Jeff Green,,0 days 00:14:11,5.0,2.0,1.0,0.0,0.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,8.0,False,False,12.0
Bruce Brown,,,,,,,,,,,,,,,,,,,,,,True,False,
Chris Chiozza,,,,,,,,,,,,,,,,,,,,,,True,False,
Tyler Johnson,,,,,,,,,,,,,,,,,,,,,,True,False,
Rodions Kurucs,,,,,,,,,,,,,,,,,,,,,,True,False,
Reggie Perry,,,,,,,,,,,,,,,,,,,,,,True,False,
