nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Gordon Hayward,F,0 days 00:31:59,11.0,7.0,3.0,1.0,0.0,4.0,16.0,25.0,1.0,6.0,16.7,2.0,2.0,100.0,1.0,6.0,3.0,4.0,8.0,False,False,19.0
P.J. Washington,F,0 days 00:18:35,11.0,2.0,3.0,0.0,0.0,4.0,6.0,66.7,1.0,2.0,50.0,2.0,2.0,100.0,1.0,1.0,2.0,5.0,23.0,False,False,20.0
Bismack Biyombo,C,0 days 00:30:53,9.0,6.0,4.0,0.0,1.0,3.0,6.0,50.0,0.0,0.0,0.0,3.0,5.0,60.0,4.0,2.0,2.0,5.0,8.0,False,False,23.0
Devonte' Graham,G,0 days 00:29:19,9.0,0.0,5.0,2.0,0.0,3.0,8.0,37.5,2.0,5.0,40.0,1.0,1.0,100.0,0.0,0.0,1.0,2.0,20.0,False,False,19.0
Terry Rozier,G,0 days 00:30:11,18.0,5.0,3.0,0.0,1.0,8.0,17.0,47.1,2.0,7.0,28.6,0.0,0.0,0.0,1.0,4.0,3.0,4.0,11.0,False,False,30.0
Cody Martin,,0 days 00:08:36,4.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,6.0
Miles Bridges,,0 days 00:30:43,20.0,16.0,2.0,0.0,2.0,6.0,9.0,66.7,4.0,6.0,66.7,4.0,4.0,100.0,0.0,16.0,5.0,1.0,18.0,False,False,48.0
LaMelo Ball,,0 days 00:29:24,22.0,8.0,5.0,1.0,1.0,7.0,10.0,70.0,4.0,5.0,80.0,4.0,4.0,100.0,4.0,4.0,2.0,3.0,8.0,False,False,48.0
Caleb Martin,,0 days 00:14:21,4.0,4.0,4.0,1.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,15.0,False,False,16.0
Jalen McDaniels,,0 days 00:16:11,10.0,1.0,0.0,0.0,0.0,4.0,5.0,80.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,1.0,4.0,2.0,-9.0,False,False,13.0
Vernon Carey Jr.,,0 days 00:04:40,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,False,False,2.0
Nick Richards,,0 days 00:01:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,0.0
Malik Monk,,,,,,,,,,,,,,,,,,,,,,True,False,
