nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Khris Middleton,F,0 days 00:37:00,8.0,7.0,9.0,1.0,0.0,3.0,15.0,20.0,0.0,4.0,0.0,2.0,2.0,100.0,0.0,7.0,2.0,5.0,-9.0,False,False,20.0
Giannis Antetokounmpo,F,0 days 00:38:01,26.0,13.0,10.0,3.0,1.0,10.0,18.0,55.6,2.0,6.0,33.3,4.0,4.0,100.0,2.0,11.0,4.0,3.0,-5.0,False,False,61.0
Brook Lopez,C,0 days 00:26:43,7.0,8.0,0.0,2.0,1.0,3.0,11.0,27.3,1.0,3.0,33.3,0.0,0.0,0.0,6.0,2.0,0.0,3.0,-5.0,False,False,16.0
Donte DiVincenzo,G,0 days 00:30:07,15.0,5.0,1.0,3.0,1.0,5.0,14.0,35.7,3.0,7.0,42.9,2.0,2.0,100.0,4.0,1.0,3.0,2.0,-4.0,False,False,27.0
Jrue Holiday,G,0 days 00:34:57,13.0,4.0,5.0,2.0,1.0,4.0,15.0,26.7,3.0,7.0,42.9,2.0,2.0,100.0,1.0,3.0,0.0,5.0,-1.0,False,False,27.0
Bobby Portis,,0 days 00:18:57,11.0,2.0,0.0,1.0,1.0,4.0,8.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,1.0,1.0,0.0,1.0,-11.0,False,False,19.0
D.J. Augustin,,0 days 00:13:43,3.0,0.0,1.0,1.0,0.0,1.0,5.0,20.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-12.0,False,False,4.0
Thanasis Antetokounmpo,,0 days 00:11:47,4.0,2.0,0.0,0.0,1.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,-5.0,False,False,6.0
Pat Connaughton,,0 days 00:17:27,12.0,3.0,0.0,1.0,0.0,4.0,6.0,66.7,4.0,6.0,66.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,False,False,24.0
Bryn Forbes,,0 days 00:16:13,9.0,3.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,False,False,16.0
Sam Merrill,,,,,,,,,,,,,,,,,,,,,,True,False,
Jordan Nwora,,,,,,,,,,,,,,,,,,,,,,True,False,
D.J. Wilson,,,,,,,,,,,,,,,,,,,,,,True,False,
