nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Tim Hardaway Jr.,F,0 days 00:28:31,18.0,2.0,1.0,1.0,0.0,7.0,10.0,70.0,3.0,6.0,50.0,1.0,1.0,100.0,0.0,2.0,1.0,0.0,-27.0,False,False,32.0
Dorian Finney-Smith,F,0 days 00:24:04,5.0,6.0,0.0,1.0,1.0,2.0,8.0,25.0,1.0,6.0,16.7,0.0,0.0,0.0,4.0,2.0,1.0,2.0,-22.0,False,False,14.0
Dwight Powell,C,0 days 00:24:16,9.0,4.0,2.0,1.0,1.0,2.0,6.0,33.3,0.0,1.0,0.0,5.0,7.0,71.4,3.0,1.0,2.0,3.0,-21.0,False,False,21.0
Josh Richardson,G,0 days 00:27:47,4.0,2.0,2.0,0.0,1.0,1.0,10.0,10.0,0.0,4.0,0.0,2.0,2.0,100.0,1.0,1.0,1.0,2.0,-23.0,False,False,6.0
Luka Doncic,G,0 days 00:24:04,12.0,2.0,5.0,2.0,0.0,4.0,10.0,40.0,0.0,5.0,0.0,4.0,7.0,57.1,0.0,2.0,3.0,3.0,-27.0,False,False,28.0
Trey Burke,,0 days 00:20:46,3.0,1.0,4.0,2.0,0.0,1.0,9.0,11.1,1.0,6.0,16.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,8.0
Maxi Kleber,,0 days 00:21:55,12.0,6.0,1.0,0.0,2.0,4.0,5.0,80.0,4.0,5.0,80.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,-9.0,False,False,27.0
Willie Cauley Stein,,0 days 00:09:21,5.0,3.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,2.0,1.0,4.0,-2.0,False,False,13.0
Jalen Brunson,,0 days 00:20:16,16.0,4.0,4.0,1.0,0.0,5.0,13.0,38.5,2.0,5.0,40.0,4.0,6.0,66.7,0.0,4.0,1.0,0.0,4.0,False,False,32.0
James Johnson,,0 days 00:19:15,7.0,6.0,4.0,2.0,1.0,3.0,8.0,37.5,0.0,2.0,0.0,1.0,3.0,33.3,2.0,4.0,0.0,1.0,10.0,False,False,23.0
Josh Green,,0 days 00:13:44,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,False,False,1.0
Tyrell Terry,,0 days 00:04:40,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,False,False,2.0
Wes Iwundu,,0 days 00:04:40,6.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,False,False,10.0
Boban Marjanovic,,0 days 00:04:40,2.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,False,False,3.0
