nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
LeBron James,F,0 days 00:35:13,26.0,5.0,8.0,1.0,1.0,11.0,23.0,47.8,1.0,3.0,33.3,3.0,5.0,60.0,0.0,5.0,2.0,1.0,-1.0,False,False,46.0
Anthony Davis,F,0 days 00:32:37,20.0,8.0,3.0,0.0,2.0,9.0,15.0,60.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,7.0,1.0,3.0,17.0,False,False,39.0
Marc Gasol,C,0 days 00:21:33,5.0,5.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,4.0,4.0,3.0,8.0,False,False,11.0
Kentavious Caldwell-Pope,G,0 days 00:26:23,10.0,2.0,2.0,1.0,0.0,3.0,5.0,60.0,2.0,3.0,66.7,2.0,2.0,100.0,0.0,2.0,0.0,3.0,6.0,False,False,21.0
Dennis Schroder,G,0 days 00:34:47,21.0,4.0,4.0,1.0,0.0,9.0,15.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,13.0,False,False,33.0
Kyle Kuzma,,0 days 00:24:09,6.0,6.0,4.0,1.0,0.0,2.0,7.0,28.6,1.0,4.0,25.0,1.0,2.0,50.0,0.0,6.0,2.0,2.0,10.0,False,False,18.0
Wesley Matthews,,0 days 00:22:23,18.0,2.0,0.0,0.0,0.0,6.0,6.0,100.0,6.0,6.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,8.0,False,False,32.0
Montrezl Harrell,,0 days 00:23:24,10.0,9.0,1.0,0.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,6.0,8.0,75.0,3.0,6.0,2.0,3.0,6.0,False,False,25.0
Markieff Morris,,0 days 00:19:23,2.0,6.0,1.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,-6.0,False,False,9.0
Quinn Cook,,0 days 00:01:02,3.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,False,5.0
Jared Dudley,,0 days 00:01:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,False,0.0
Alfonzo McKinnie,,0 days 00:01:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,False,0.0
Alex Caruso,,,,,,,,,,,,,,,,,,,,,,True,False,
Talen Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,True,False,
