nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Derrick Jones Jr.,F,0 days 00:35:54,6.0,3.0,0.0,1.0,0.0,2.0,6.0,33.3,1.0,3.0,33.3,1.0,2.0,50.0,0.0,3.0,0.0,0.0,-14.0,False,False,13.0
Robert Covington,F,0 days 00:25:50,8.0,3.0,1.0,1.0,1.0,3.0,4.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,2.0,5.0,-22.0,False,False,17.0
Jusuf Nurkic,C,0 days 00:23:46,4.0,4.0,1.0,0.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,-21.0,False,False,7.0
CJ McCollum,G,0 days 00:28:25,25.0,4.0,3.0,1.0,0.0,8.0,17.0,47.1,7.0,11.0,63.6,2.0,2.0,100.0,0.0,4.0,1.0,0.0,-12.0,False,False,44.0
Damian Lillard,G,0 days 00:29:13,20.0,5.0,4.0,1.0,0.0,3.0,14.0,21.4,0.0,8.0,0.0,14.0,15.0,93.3,1.0,4.0,4.0,1.0,-20.0,False,False,41.0
Carmelo Anthony,,0 days 00:25:02,15.0,5.0,2.0,0.0,0.0,3.0,5.0,60.0,0.0,2.0,0.0,9.0,10.0,90.0,0.0,5.0,1.0,2.0,-18.0,False,False,34.0
Rodney Hood,,0 days 00:15:03,3.0,2.0,1.0,0.0,0.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-10.0,False,False,5.0
Enes Kanter,,0 days 00:25:14,10.0,10.0,0.0,0.0,0.0,4.0,9.0,44.4,0.0,0.0,0.0,2.0,2.0,100.0,4.0,6.0,1.0,2.0,-2.0,False,False,20.0
Anfernee Simons,,0 days 00:10:18,3.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-14.0,False,False,5.0
Harry Giles III,,0 days 00:08:05,7.0,5.0,0.0,0.0,1.0,3.0,4.0,75.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,5.0,1.0,0.0,6.0,False,False,17.0
CJ Elleby,,0 days 00:08:05,2.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,False,False,4.0
Keljin Blevins,,0 days 00:08:05,2.0,0.0,2.0,1.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,False,False,5.0
