nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Kyle Anderson,F,0 days 00:29:59,10.0,5.0,2.0,1.0,0.0,4.0,10.0,40.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,5.0,1.0,0.0,-17.0,False,False,19.0
Brandon Clarke,F,0 days 00:29:32,12.0,3.0,1.0,3.0,1.0,5.0,11.0,45.5,1.0,2.0,50.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,-10.0,False,False,23.0
Jonas Valanciunas,C,0 days 00:26:42,13.0,11.0,2.0,1.0,1.0,4.0,13.0,30.8,0.0,1.0,0.0,5.0,5.0,100.0,2.0,9.0,4.0,1.0,-10.0,False,False,25.0
Dillon Brooks,G,0 days 00:29:13,13.0,5.0,2.0,2.0,0.0,5.0,13.0,38.5,3.0,5.0,60.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,-16.0,False,False,25.0
Tyus Jones,G,0 days 00:32:12,8.0,0.0,8.0,2.0,1.0,3.0,8.0,37.5,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,1.0,0.0,-17.0,False,False,22.0
Gorgui Dieng,,0 days 00:22:38,13.0,4.0,1.0,2.0,0.0,6.0,8.0,75.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,8.0,False,False,23.0
Desmond Bane,,0 days 00:25:39,7.0,3.0,1.0,1.0,0.0,3.0,8.0,37.5,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,12.0,False,False,12.0
De'Anthony Melton,,0 days 00:16:44,5.0,2.0,5.0,1.0,1.0,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,3.0,12.0,False,False,13.0
Xavier Tillman,,0 days 00:18:34,8.0,2.0,0.0,1.0,0.0,3.0,8.0,37.5,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,1.0,0.0,13.0,False,False,11.0
Grayson Allen,,0 days 00:16:43,3.0,3.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,15.0,False,False,10.0
Tim Frazier,,,,,,,,,,,,,,,,,,,,,,True,False,
Sean McDermott,,,,,,,,,,,,,,,,,,,,,,True,False,
John Konchar,,,,,,,,,,,,,,,,,,,,,,True,True,
