nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Josh Okogie,F,0 days 00:11:01,4.0,0.0,1.0,0.0,0.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,False,False,6.0
Jake Layman,F,0 days 00:15:47,10.0,3.0,0.0,0.0,0.0,4.0,8.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,0.0,1.0,-17.0,False,False,16.0
Naz Reid,C,0 days 00:28:48,11.0,5.0,4.0,2.0,0.0,5.0,13.0,38.5,1.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,-21.0,False,False,22.0
Malik Beasley,G,0 days 00:24:27,8.0,5.0,2.0,1.0,0.0,3.0,9.0,33.3,0.0,3.0,0.0,2.0,3.0,66.7,0.0,5.0,0.0,0.0,-19.0,False,False,19.0
D 'Angelo Russell,G,0 days 00:21:35,4.0,0.0,3.0,1.0,1.0,2.0,7.0,28.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,-31.0,False,False,0.0
Anthony Edwards,,0 days 00:29:32,15.0,4.0,2.0,1.0,0.0,6.0,21.0,28.6,1.0,9.0,11.1,2.0,2.0,100.0,2.0,2.0,1.0,2.0,-14.0,False,False,23.0
Jarrett Culver,,0 days 00:29:24,8.0,4.0,0.0,1.0,1.0,4.0,11.0,36.4,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,-18.0,False,False,10.0
Ricky Rubio,,0 days 00:18:06,9.0,4.0,4.0,0.0,0.0,4.0,8.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,-9.0,False,False,21.0
Ed Davis,,0 days 00:13:31,4.0,7.0,1.0,0.0,1.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,4.0,-15.0,False,False,10.0
Juancho Hernangomez,,0 days 00:13:24,6.0,5.0,0.0,0.0,1.0,2.0,6.0,33.3,1.0,3.0,33.3,1.0,3.0,33.3,2.0,3.0,0.0,1.0,-15.0,False,False,16.0
Jarred Vanderbilt,,0 days 00:15:27,2.0,7.0,6.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,2.0,5.0,1.0,0.0,1.0,False,False,19.0
Jordan McLaughlin,,0 days 00:16:15,4.0,3.0,1.0,0.0,0.0,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-6.0,False,False,9.0
Jaden McDaniels,,0 days 00:08:40,6.0,1.0,0.0,2.0,1.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,False,False,14.0
