nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
T.J. Warren,F,0 days 00:38:30,17.0,5.0,1.0,1.0,0.0,8.0,14.0,57.1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,5.0,2.0,5.0,-2.0,False,False,26.0
Domantas Sabonis,F,0 days 00:41:35,19.0,10.0,5.0,0.0,1.0,8.0,18.0,44.4,2.0,4.0,50.0,1.0,3.0,33.3,2.0,8.0,4.0,2.0,3.0,False,False,36.0
Myles Turner,C,0 days 00:29:17,10.0,7.0,0.0,2.0,5.0,3.0,10.0,30.0,0.0,4.0,0.0,4.0,4.0,100.0,3.0,4.0,1.0,2.0,3.0,False,False,27.0
Aaron Holiday,G,0 days 00:22:54,6.0,2.0,1.0,3.0,1.0,3.0,5.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,14.0,False,False,16.0
Malcolm Brogdon,G,0 days 00:36:20,25.0,5.0,5.0,2.0,0.0,11.0,20.0,55.0,2.0,7.0,28.6,1.0,2.0,50.0,0.0,5.0,5.0,0.0,-4.0,False,False,43.0
Justin Holiday,,0 days 00:28:05,13.0,4.0,1.0,1.0,0.0,5.0,7.0,71.4,0.0,1.0,0.0,3.0,3.0,100.0,1.0,3.0,1.0,5.0,-2.0,False,False,25.0
Doug McDermott,,0 days 00:27:10,16.0,1.0,3.0,1.0,0.0,6.0,12.0,50.0,3.0,7.0,42.9,1.0,2.0,50.0,1.0,0.0,0.0,1.0,-9.0,False,False,30.0
T.J. McConnell,,0 days 00:19:08,2.0,3.0,7.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,False,False,10.0
Jalen Lecque,,,,,,,,,,,,,,,,,,,,,,True,False,
Kelan Martin,,,,,,,,,,,,,,,,,,,,,,True,False,
JaKarr Sampson,,,,,,,,,,,,,,,,,,,,,,True,False,
Cassius Stanley,,,,,,,,,,,,,,,,,,,,,,True,False,
