nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Gordon Hayward,F,0 days 00:36:35,28.0,6.0,7.0,1.0,0.0,12.0,20.0,60.0,2.0,3.0,66.7,2.0,2.0,100.0,1.0,5.0,0.0,1.0,1.0,False,False,51.0
P.J. Washington,F,0 days 00:35:34,14.0,12.0,5.0,2.0,0.0,6.0,16.0,37.5,0.0,2.0,0.0,2.0,6.0,33.3,6.0,6.0,3.0,5.0,7.0,False,False,34.0
Bismack Biyombo,C,0 days 00:30:38,12.0,6.0,1.0,0.0,1.0,5.0,6.0,83.3,0.0,0.0,0.0,2.0,4.0,50.0,4.0,2.0,1.0,5.0,-3.0,False,False,27.0
Terry Rozier,G,0 days 00:30:27,19.0,4.0,5.0,0.0,0.0,7.0,14.0,50.0,1.0,7.0,14.3,4.0,5.0,80.0,0.0,4.0,2.0,1.0,-8.0,False,False,38.0
Devonte' Graham,G,0 days 00:35:28,13.0,8.0,3.0,2.0,0.0,5.0,15.0,33.3,3.0,9.0,33.3,0.0,0.0,0.0,0.0,8.0,0.0,3.0,14.0,False,False,30.0
Miles Bridges,,0 days 00:28:42,10.0,4.0,3.0,1.0,2.0,4.0,9.0,44.4,2.0,5.0,40.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,False,False,22.0
LaMelo Ball,,0 days 00:20:01,6.0,5.0,5.0,1.0,0.0,2.0,6.0,33.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,5.0,3.0,4.0,-4.0,False,False,15.0
Cody Martin,,0 days 00:18:43,4.0,6.0,4.0,0.0,0.0,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,False,False,14.0
Jalen McDaniels,,0 days 00:04:05,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.0,False,False,1.0
Caleb Martin,,0 days 00:05:45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,False,False,1.0
Vernon Carey Jr.,,,,,,,,,,,,,,,,,,,,,,True,False,
Malik Monk,,,,,,,,,,,,,,,,,,,,,,True,False,
Nick Richards,,,,,,,,,,,,,,,,,,,,,,True,False,
