nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Mikal Bridges,F,0 days 00:36:18,22.0,7.0,1.0,0.0,1.0,9.0,15.0,60.0,4.0,8.0,50.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,17.0,False,False,42.0
Jae Crowder,F,0 days 00:26:48,2.0,3.0,3.0,0.0,0.0,1.0,6.0,16.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,-4.0,False,False,7.0
Deandre Ayton,C,0 days 00:29:18,11.0,15.0,4.0,0.0,0.0,5.0,11.0,45.5,1.0,2.0,50.0,0.0,0.0,0.0,3.0,12.0,1.0,2.0,-1.0,False,False,30.0
Devin Booker,G,0 days 00:35:17,20.0,5.0,5.0,2.0,1.0,8.0,19.0,42.1,1.0,6.0,16.7,3.0,4.0,75.0,1.0,4.0,4.0,1.0,16.0,False,False,36.0
Chris Paul,G,0 days 00:27:14,8.0,4.0,12.0,0.0,0.0,4.0,10.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,-5.0,False,False,22.0
Frank Kaminsky,,0 days 00:19:42,11.0,2.0,2.0,0.0,1.0,5.0,10.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,17.0,False,False,17.0
Cameron Payne,,0 days 00:20:37,7.0,5.0,6.0,2.0,0.0,2.0,5.0,40.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,5.0,0.0,6.0,26.0,False,False,23.0
Cameron Johnson,,0 days 00:21:03,21.0,1.0,1.0,1.0,0.0,7.0,9.0,77.8,3.0,4.0,75.0,4.0,4.0,100.0,0.0,1.0,0.0,1.0,25.0,False,False,37.0
Jevon Carter,,0 days 00:10:07,5.0,1.0,0.0,1.0,0.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-6.0,False,False,9.0
Langston Galloway,,0 days 00:14:18,9.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,5.0,False,False,15.0
Ty-Shon Alexander,,0 days 00:01:09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,-1.0
Damian Jones,,0 days 00:01:09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,False,False,1.0
E'Twaun Moore,,,,,,,,,,,,,,,,,,,,,,True,False,
Dario Saric,,,,,,,,,,,,,,,,,,,,,,True,True,
Jalen Smith,,,,,,,,,,,,,,,,,,,,,,True,True,
