nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Kevin Love,F,0 days 00:09:50,4.0,3.0,2.0,1.0,0.0,2.0,6.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,False,False,9.0
Larry Nance Jr.,F,0 days 00:35:22,13.0,4.0,5.0,2.0,0.0,5.0,6.0,83.3,3.0,4.0,75.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,21.0,False,False,28.0
Andre Drummond,C,0 days 00:26:40,24.0,14.0,3.0,3.0,2.0,11.0,18.0,61.1,0.0,0.0,0.0,2.0,4.0,50.0,6.0,8.0,1.0,1.0,27.0,False,False,53.0
Collin Sexton,G,0 days 00:29:20,22.0,3.0,3.0,1.0,0.0,8.0,15.0,53.3,1.0,2.0,50.0,5.0,6.0,83.3,0.0,3.0,1.0,1.0,9.0,False,False,37.0
Darius Garland,G,0 days 00:29:56,14.0,0.0,7.0,2.0,0.0,7.0,15.0,46.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,False,False,23.0
Cedi Osman,,0 days 00:22:46,14.0,2.0,2.0,1.0,1.0,5.0,8.0,62.5,2.0,4.0,50.0,2.0,2.0,100.0,0.0,2.0,1.0,4.0,20.0,False,False,27.0
Dean Wade,,0 days 00:14:25,3.0,4.0,0.0,0.0,1.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,1.0,2.0,-7.0,False,False,8.0
JaVale McGee,,0 days 00:16:26,7.0,6.0,2.0,0.0,2.0,2.0,6.0,33.3,1.0,2.0,50.0,2.0,2.0,100.0,0.0,6.0,2.0,2.0,0.0,False,False,17.0
Dante Exum,,0 days 00:23:04,6.0,4.0,6.0,2.0,0.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,29.0,False,False,19.0
Damyean Dotson,,0 days 00:20:42,5.0,1.0,1.0,1.0,0.0,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,False,False,8.0
Thon Maker,,0 days 00:06:54,2.0,2.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-3.0,False,False,4.0
Marques Bolden,,0 days 00:06:54,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,3.0
Lamar Stevens,,0 days 00:05:40,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,-1.0,False,False,5.0
