nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Harrison Barnes,F,0 days 00:29:54,10.0,7.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,1.0,0.0,2.0,3.0,66.7,0.0,7.0,1.0,1.0,-15.0,False,False,22.0
Marvin Bagley III,F,0 days 00:27:28,11.0,8.0,1.0,1.0,0.0,5.0,13.0,38.5,1.0,2.0,50.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,3.0,False,False,17.0
Richaun Holmes,C,0 days 00:25:53,8.0,11.0,0.0,2.0,1.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,9.0,2.0,4.0,2.0,False,False,23.0
Buddy Hield,G,0 days 00:34:55,17.0,0.0,3.0,1.0,1.0,6.0,16.0,37.5,3.0,9.0,33.3,2.0,2.0,100.0,0.0,0.0,1.0,3.0,-18.0,False,False,28.0
De'Aaron Fox,G,0 days 00:27:34,12.0,0.0,4.0,0.0,0.0,4.0,12.0,33.3,0.0,2.0,0.0,4.0,6.0,66.7,0.0,0.0,5.0,5.0,-9.0,False,False,15.0
Tyrese Haliburton,,0 days 00:27:32,15.0,1.0,6.0,0.0,0.0,5.0,7.0,71.4,3.0,4.0,75.0,2.0,2.0,100.0,1.0,0.0,0.0,2.0,-19.0,False,False,31.0
Cory Joseph,,0 days 00:20:15,9.0,2.0,2.0,1.0,0.0,2.0,4.0,50.0,1.0,2.0,50.0,4.0,4.0,100.0,0.0,2.0,1.0,2.0,-10.0,False,False,19.0
Nemanja Bjelica,,0 days 00:11:06,3.0,3.0,2.0,0.0,0.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-5.0,False,False,8.0
Hassan Whiteside,,0 days 00:10:24,6.0,2.0,0.0,0.0,2.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,-11.0,False,False,14.0
Glenn Robinson III,,0 days 00:16:54,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-16.0,False,False,0.0
Kyle Guy,,0 days 00:06:45,5.0,2.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,3.0,False,False,11.0
Jahmi'us Ramsey,,0 days 00:03:46,2.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,False,False,4.0
Justin James,,0 days 00:03:46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,False,1.0
Robert Woodard II,,0 days 00:03:46,2.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,False,False,5.0
Jabari Parker,,,,,,,,,,,,,,,,,,,,,,True,False,
