nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
LeBron James,F,0 days 00:26:12,18.0,9.0,5.0,1.0,0.0,6.0,13.0,46.2,1.0,5.0,20.0,5.0,7.0,71.4,0.0,9.0,4.0,1.0,16.0,False,False,40.0
Kyle Kuzma,F,0 days 00:29:09,20.0,3.0,3.0,0.0,3.0,8.0,12.0,66.7,4.0,6.0,66.7,0.0,0.0,0.0,1.0,2.0,1.0,1.0,38.0,False,False,38.0
Marc Gasol,C,0 days 00:21:39,12.0,7.0,8.0,0.0,4.0,4.0,4.0,100.0,3.0,3.0,100.0,1.0,1.0,100.0,2.0,5.0,3.0,2.0,24.0,False,False,36.0
Kentavious Caldwell-Pope,G,0 days 00:23:14,8.0,2.0,2.0,1.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,1.0,29.0,False,False,19.0
Dennis Schroder,G,0 days 00:25:14,11.0,4.0,4.0,1.0,0.0,5.0,10.0,50.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,4.0,3.0,3.0,35.0,False,False,21.0
Wesley Matthews,,0 days 00:18:53,4.0,1.0,2.0,0.0,1.0,2.0,4.0,50.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0,False,False,10.0
Montrezl Harrell,,0 days 00:20:41,12.0,1.0,2.0,1.0,1.0,6.0,10.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,12.0,False,False,19.0
Alex Caruso,,0 days 00:11:31,7.0,2.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,False,False,13.0
Markieff Morris,,0 days 00:15:06,7.0,6.0,1.0,0.0,2.0,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,False,False,18.0
Talen Horton-Tucker,,0 days 00:21:48,12.0,2.0,3.0,2.0,1.0,4.0,12.0,33.3,2.0,5.0,40.0,2.0,2.0,100.0,0.0,2.0,0.0,2.0,5.0,False,False,23.0
Quinn Cook,,0 days 00:09:33,5.0,1.0,2.0,0.0,0.0,2.0,5.0,40.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,False,False,11.0
Jared Dudley,,0 days 00:08:40,3.0,2.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,7.0
Alfonzo McKinnie,,0 days 00:08:40,8.0,2.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,1.0,1.0,0.0,False,False,14.0
Kostas Antetokounmpo,,0 days 00:08:40,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,False,False,2.0
