nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Aaron Holiday,F,0 days 00:20:35,3.0,2.0,0.0,0.0,0.0,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-15.0,False,False,6.0
Domantas Sabonis,F,0 days 00:35:02,19.0,11.0,7.0,0.0,2.0,9.0,16.0,56.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,10.0,5.0,6.0,-13.0,False,False,39.0
Myles Turner,C,0 days 00:23:35,17.0,2.0,0.0,1.0,3.0,7.0,11.0,63.6,2.0,3.0,66.7,1.0,2.0,50.0,0.0,2.0,1.0,6.0,-2.0,False,False,30.0
Victor Oladipo,G,0 days 00:36:58,25.0,5.0,6.0,2.0,0.0,8.0,17.0,47.1,5.0,11.0,45.5,4.0,6.0,66.7,0.0,5.0,2.0,1.0,8.0,False,False,52.0
Malcolm Brogdon,G,0 days 00:46:45,21.0,7.0,11.0,3.0,1.0,8.0,18.0,44.4,4.0,9.0,44.4,1.0,2.0,50.0,0.0,7.0,0.0,1.0,9.0,False,False,52.0
Justin Holiday,,0 days 00:45:56,9.0,7.0,5.0,1.0,1.0,3.0,9.0,33.3,3.0,6.0,50.0,0.0,0.0,0.0,3.0,4.0,3.0,5.0,11.0,False,False,23.0
Doug McDermott,,0 days 00:29:39,11.0,3.0,1.0,0.0,0.0,4.0,9.0,44.4,3.0,7.0,42.9,0.0,0.0,0.0,1.0,2.0,3.0,3.0,14.0,False,False,18.0
T.J. McConnell,,0 days 00:24:31,6.0,4.0,2.0,3.0,0.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,-1.0,False,False,17.0
JaKarr Sampson,,0 days 00:09:59,7.0,1.0,0.0,0.0,1.0,2.0,3.0,66.7,0.0,1.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,2.0,-1.0,False,False,14.0
Jalen Lecque,,,,,,,,,,,,,,,,,,,,,,True,False,
Kelan Martin,,,,,,,,,,,,,,,,,,,,,,True,False,
Cassius Stanley,,,,,,,,,,,,,,,,,,,,,,True,False,
Edmond Sumner,,,,,,,,,,,,,,,,,,,,,,True,False,
