nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Luguentz Dort,F,0 days 00:24:34,12.0,1.0,2.0,0.0,0.0,4.0,8.0,50.0,2.0,4.0,50.0,2.0,3.0,66.7,0.0,1.0,0.0,1.0,-12.0,False,False,22.0
Darius Bazley,F,0 days 00:26:55,16.0,8.0,2.0,2.0,1.0,5.0,10.0,50.0,3.0,5.0,60.0,3.0,3.0,100.0,0.0,8.0,2.0,1.0,-17.0,False,False,35.0
Al Horford,C,0 days 00:21:14,2.0,5.0,1.0,0.0,0.0,1.0,6.0,16.7,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,-5.0,False,False,8.0
Shai Gilgeous-Alexander,G,0 days 00:28:51,18.0,2.0,4.0,0.0,0.0,7.0,15.0,46.7,2.0,6.0,33.3,2.0,2.0,100.0,0.0,2.0,2.0,2.0,-21.0,False,False,29.0
George Hill,G,0 days 00:21:14,3.0,0.0,2.0,0.0,1.0,1.0,5.0,20.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,6.0
Mike Muscala,,0 days 00:14:42,4.0,2.0,0.0,0.0,0.0,1.0,7.0,14.3,1.0,7.0,14.3,1.0,1.0,100.0,0.0,2.0,0.0,1.0,-17.0,False,False,9.0
Justin Jackson,,0 days 00:19:58,6.0,7.0,0.0,1.0,0.0,2.0,7.0,28.6,0.0,5.0,0.0,2.0,2.0,100.0,1.0,6.0,1.0,3.0,-19.0,False,False,17.0
Hamidou Diallo,,0 days 00:17:08,9.0,3.0,1.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,2.0,2.0,2.0,-17.0,False,False,18.0
Theo Maledon,,0 days 00:18:45,7.0,1.0,2.0,1.0,0.0,2.0,7.0,28.6,2.0,7.0,28.6,1.0,2.0,50.0,0.0,1.0,3.0,0.0,-14.0,False,False,14.0
Isaiah Roby,,0 days 00:24:06,3.0,2.0,2.0,0.0,1.0,1.0,5.0,20.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-20.0,False,False,7.0
Kenrich Williams,,0 days 00:08:09,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,2.0,0.0,4.0,False,False,7.0
Darius Miller,,0 days 00:07:18,3.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False,4.0
Josh Hall,,0 days 00:07:18,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,False,False,3.0
Moses Brown,,0 days 00:06:48,5.0,3.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,8.0,37.5,1.0,2.0,0.0,0.0,1.0,False,False,18.0
