nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Andrew Wiggins,F,0 days 00:28:05,16.0,2.0,5.0,1.0,1.0,7.0,15.0,46.7,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,15.0,False,False,25.0
Draymond Green,F,0 days 00:21:14,5.0,5.0,5.0,2.0,0.0,1.0,3.0,33.3,1.0,2.0,50.0,2.0,2.0,100.0,0.0,5.0,1.0,3.0,13.0,False,False,19.0
James Wiseman,C,0 days 00:17:26,10.0,5.0,1.0,0.0,2.0,5.0,9.0,55.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,4.0,False,False,20.0
Kelly Oubre Jr.,G,0 days 00:26:31,18.0,3.0,2.0,1.0,2.0,6.0,13.0,46.2,4.0,6.0,66.7,2.0,2.0,100.0,1.0,2.0,0.0,2.0,21.0,False,False,33.0
Stephen Curry,G,0 days 00:31:34,30.0,9.0,8.0,0.0,0.0,9.0,18.0,50.0,5.0,12.0,41.7,7.0,7.0,100.0,0.0,9.0,2.0,3.0,26.0,False,False,64.0
Kevon Looney,,0 days 00:12:23,11.0,3.0,2.0,0.0,0.0,5.0,6.0,83.3,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,3.0,19.0,False,False,22.0
Kent Bazemore,,0 days 00:16:31,5.0,2.0,3.0,0.0,1.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,13.0,False,False,14.0
Eric Paschall,,0 days 00:22:49,14.0,7.0,4.0,0.0,0.0,6.0,10.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,7.0,1.0,2.0,12.0,False,False,29.0
Damion Lee,,0 days 00:20:54,3.0,6.0,3.0,0.0,0.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,6.0,0.0,2.0,10.0,False,False,14.0
Brad Wanamaker,,0 days 00:17:26,5.0,1.0,4.0,0.0,0.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,False,False,10.0
Mychal Mulder,,0 days 00:14:29,12.0,2.0,2.0,0.0,0.0,4.0,4.0,100.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,19.0,False,False,22.0
Nico Mannion,,0 days 00:08:47,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,False,False,3.0
Jordan Poole,,0 days 00:08:47,8.0,1.0,0.0,0.0,0.0,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,False,False,12.0
